maint_id,vehicle_id,fleet_id,maintenance_type,maintenance_date,odometer_km,workshop,parts_cost_pkr,labour_cost_pkr,total_cost_pkr,currency,status,next_due_km,next_due_date,technician_name,remarks
MN00734,VH00066,FL002,Engine Tune-Up,2025-11-02,203520,Al-Hamd Auto Workshop,1996.0,4040.0,6036.0,PKR,Completed,223520,2026-04-04,Tech-10,Urgent – advised immediate action
MN00735,VH00043,FL001,Tyre Rotation,2025-10-13,177657,City Motors Rawalpindi,588.0,542.0,1130.0,PKR,Completed,187657,2026-07-26,Tech-18,Urgent – advised immediate action
MN00736,VH00054,FL003,Battery Replace,2024-05-10,89706,Bilal Tyre & Battery,4531.0,4465.0,8996.0,PKR,Completed,139706,2024-11-12,Tech-5,Warranty covered – no cost to fleet
MN00737,VH00084,FL001,Body Repair / Dent,2022-01-01,192478,Pak Euro Motors,18810.0,15927.0,34737.0,PKR,Completed,242478,2022-04-17,Tech-4,Urgent – advised immediate action
MN00738,VH00010,FL002,Engine Tune-Up,2025-01-30,159951,Fast Lube Islamabad,3347.0,5572.0,8919.0,PKR,Completed,179951,2025-05-21,Tech-10,Customer-reported issue resolved
MN00739,VH00113,FL004,Accident Repair,2022-09-07,170853,Fast Lube Islamabad,56159.0,41123.0,97282.0,PKR,Completed,220853,2023-01-17,Tech-16,
MN00740,VH00022,FL002,Periodic Inspection,2022-08-14,143330,CarPro Workshop F-10,598.0,1244.0,1842.0,PKR,Completed,148330,2023-02-15,Tech-15,
MN00741,VH00055,FL003,Battery Replace,2022-08-11,226137,Official Toyota Service Center Islamabad,6896.0,5547.0,12443.0,PKR,Scheduled,276137,2023-02-17,Tech-12,Warranty covered – no cost to fleet
MN00742,VH00119,FL003,Body Repair / Dent,2022-11-10,73527,CarPro Workshop F-10,12723.0,22000.0,34723.0,PKR,Completed,123527,2023-04-26,Tech-13,Replaced as per schedule
MN00743,VH00083,FL003,Tyre Rotation,2025-05-31,221161,Honda Authorized Workshop Lahore,439.0,349.0,788.0,PKR,Completed,231161,2025-11-11,Tech-5,Customer-reported issue resolved
MN00744,VH00095,FL004,Engine Tune-Up,2022-07-07,175910,Al-Hamd Auto Workshop,3702.0,4183.0,7885.0,PKR,Completed,195910,2023-05-12,Tech-12,Urgent – advised immediate action
MN00745,VH00113,FL004,Engine Tune-Up,2024-09-18,131341,Official Toyota Service Center Islamabad,3700.0,5122.0,8822.0,PKR,Completed,151341,2025-03-05,Tech-14,Warranty covered – no cost to fleet
MN00746,VH00094,FL002,Tyre Replacement,2023-08-18,118526,Fast Lube Islamabad,7588.0,13732.0,21320.0,PKR,Scheduled,158526,2024-08-16,Tech-16,Urgent – advised immediate action
MN00747,VH00008,FL004,Oil Change,2022-05-22,193749,National Auto Parts & Repair,2526.0,2443.0,4969.0,PKR,Completed,198749,2022-11-27,Tech-6,Minor wear observed
MN00748,VH00035,FL002,Tyre Replacement,2024-09-30,118440,Workshop In-House (Fleet Mechanic),7203.0,14637.0,21840.0,PKR,Completed,158440,2025-09-13,Tech-2,
MN00749,VH00063,FL003,AC Service,2025-07-04,92716,City Motors Rawalpindi,1537.0,3558.0,5095.0,PKR,Completed,107716,2025-11-28,Tech-8,Customer-reported issue resolved
MN00750,VH00084,FL001,Glass Replace,2024-11-22,203936,Al-Hamd Auto Workshop,6849.0,10365.0,17214.0,PKR,Completed,253936,2025-08-12,Tech-5,Warranty covered – no cost to fleet
MN00751,VH00092,FL004,Brake Pad Replace,2023-10-12,243663,Honda Authorized Workshop Lahore,5471.0,4122.0,9593.0,PKR,Completed,268663,2024-01-30,Tech-5,Replaced as per schedule
MN00752,VH00076,FL001,Battery Replace,2025-12-12,206083,National Auto Parts & Repair,5837.0,6384.0,12221.0,PKR,In Progress,256083,2026-07-04,Tech-18,Minor wear observed
MN00753,VH00005,FL003,Brake Pad Replace,2024-09-22,84008,Fast Lube Islamabad,2877.0,5183.0,8060.0,PKR,Completed,109008,2025-03-21,Tech-17,Customer-reported issue resolved
MN00754,VH00104,FL003,Glass Replace,2023-12-25,61259,National Auto Parts & Repair,8467.0,10082.0,18549.0,PKR,Completed,111259,2024-12-03,Tech-12,Urgent – advised immediate action
MN00755,VH00080,FL002,Oil Change,2024-06-28,202126,Bilal Tyre & Battery,1888.0,2441.0,4329.0,PKR,Completed,207126,2025-06-09,Tech-12,
MN00756,VH00072,FL003,Transmission Service,2023-02-01,143456,City Motors Rawalpindi,6444.0,5286.0,11730.0,PKR,In Progress,173456,2023-12-18,Tech-11,Replaced as per schedule
MN00757,VH00045,FL001,Periodic Inspection,2023-07-31,177598,Workshop In-House (Fleet Mechanic),1044.0,784.0,1828.0,PKR,Completed,182598,2024-02-26,Tech-14,Customer-reported issue resolved
MN00758,VH00038,FL003,Body Repair / Dent,2025-11-17,148640,Fast Lube Islamabad,5624.0,12089.0,17713.0,PKR,Scheduled,198640,2026-02-22,Tech-9,
MN00759,VH00083,FL003,Tyre Replacement,2024-07-21,169800,National Auto Parts & Repair,7610.0,16210.0,23820.0,PKR,Completed,209800,2025-05-29,Tech-16,Minor wear observed
MN00760,VH00021,FL003,Transmission Service,2023-03-09,247890,Premier Auto Care Karachi,4979.0,6914.0,11893.0,PKR,Completed,277890,2023-12-16,Tech-12,Replaced as per schedule
MN00761,VH00008,FL004,Brake Pad Replace,2024-01-30,167281,CarPro Workshop F-10,4254.0,6002.0,10256.0,PKR,Completed,192281,2024-11-21,Tech-19,Customer-reported issue resolved
MN00762,VH00078,FL002,Accident Repair,2022-10-19,147073,Bilal Tyre & Battery,33498.0,47302.0,80800.0,PKR,Completed,197073,2023-03-25,Tech-15,
MN00763,VH00016,FL001,AC Service,2026-05-24,104725,Workshop In-House (Fleet Mechanic),2805.0,3925.0,6730.0,PKR,Completed,119725,2026-10-20,Tech-16,Urgent – advised immediate action
MN00764,VH00069,FL001,Oil Change,2025-04-23,31568,Premier Auto Care Karachi,1603.0,2757.0,4360.0,PKR,Completed,36568,2025-08-31,Tech-7,Replaced as per schedule
MN00765,VH00020,FL003,Tyre Replacement,2026-01-09,85302,Premier Auto Care Karachi,5937.0,7921.0,13858.0,PKR,Completed,125302,2026-05-23,Tech-2,Minor wear observed
MN00766,VH00016,FL001,Engine Tune-Up,2025-03-02,56541,Bilal Tyre & Battery,3973.0,3956.0,7929.0,PKR,Completed,76541,2025-09-16,Tech-13,Replaced as per schedule
MN00767,VH00003,FL001,Tyre Replacement,2026-05-09,96940,Workshop In-House (Fleet Mechanic),6567.0,15030.0,21597.0,PKR,Completed,136940,2026-09-18,Tech-18,Urgent – advised immediate action
MN00768,VH00048,FL003,Engine Tune-Up,2023-12-05,80307,CarPro Workshop F-10,2395.0,3247.0,5642.0,PKR,Completed,100307,2024-05-16,Tech-5,Replaced as per schedule
MN00769,VH00075,FL003,AC Service,2026-02-06,97707,Bilal Tyre & Battery,2195.0,1502.0,3697.0,PKR,Scheduled,112707,2026-09-11,Tech-7,Minor wear observed
MN00770,VH00091,FL001,Brake Pad Replace,2025-06-09,245053,Honda Authorized Workshop Lahore,3338.0,4132.0,7470.0,PKR,Completed,270053,2025-11-16,Tech-2,Customer-reported issue resolved
MN00771,VH00011,FL001,Brake Pad Replace,2025-12-11,71777,Workshop In-House (Fleet Mechanic),3942.0,6200.0,10142.0,PKR,Completed,96777,2026-06-01,Tech-1,Replaced as per schedule
MN00772,VH00007,FL001,Glass Replace,2022-09-12,122940,Pak Euro Motors,6799.0,9694.0,16493.0,PKR,Completed,172940,2023-03-27,Tech-6,
MN00773,VH00038,FL003,Suspension Repair,2024-11-19,161051,CarPro Workshop F-10,6493.0,6504.0,12997.0,PKR,Completed,221051,2025-07-12,Tech-18,Replaced as per schedule
MN00774,VH00045,FL001,Brake Pad Replace,2023-05-11,215847,Al-Hamd Auto Workshop,3862.0,6844.0,10706.0,PKR,Completed,240847,2024-01-28,Tech-3,Minor wear observed
MN00775,VH00117,FL001,Brake Pad Replace,2024-11-14,87928,CarPro Workshop F-10,3927.0,2750.0,6677.0,PKR,Completed,112928,2025-09-01,Tech-9,Replaced as per schedule
MN00776,VH00092,FL004,Tyre Replacement,2023-10-01,201350,Al-Hamd Auto Workshop,10508.0,11708.0,22216.0,PKR,Completed,241350,2024-05-29,Tech-14,Replaced as per schedule
MN00777,VH00059,FL002,Tyre Rotation,2023-10-19,162364,Honda Authorized Workshop Lahore,272.0,523.0,795.0,PKR,Completed,172364,2024-08-29,Tech-12,
MN00778,VH00081,FL001,AC Service,2023-10-31,90260,Official Toyota Service Center Islamabad,2508.0,2375.0,4883.0,PKR,Warranty Claim,105260,2024-09-09,Tech-4,Warranty covered – no cost to fleet
MN00779,VH00092,FL004,Brake Pad Replace,2025-02-05,233485,City Motors Rawalpindi,3234.0,5698.0,8932.0,PKR,Completed,258485,2026-01-21,Tech-5,Warranty covered – no cost to fleet
MN00780,VH00119,FL003,Body Repair / Dent,2023-06-21,59148,Fast Lube Islamabad,19272.0,16323.0,35595.0,PKR,Completed,109148,2024-05-23,Tech-10,Urgent – advised immediate action
MN00781,VH00007,FL001,AC Service,2023-12-18,178981,National Auto Parts & Repair,3110.0,2753.0,5863.0,PKR,Completed,193981,2024-12-09,Tech-13,Customer-reported issue resolved
MN00782,VH00090,FL003,Glass Replace,2023-08-19,120932,Pak Euro Motors,13857.0,13245.0,27102.0,PKR,In Progress,170932,2024-07-13,Tech-8,Customer-reported issue resolved
MN00783,VH00119,FL003,Battery Replace,2025-10-20,54795,Pak Euro Motors,4139.0,5231.0,9370.0,PKR,Completed,104795,2026-08-27,Tech-8,Minor wear observed
MN00784,VH00108,FL001,Body Repair / Dent,2026-05-19,206534,Workshop In-House (Fleet Mechanic),11131.0,15474.0,26605.0,PKR,Completed,256534,2027-02-02,Tech-10,Minor wear observed
MN00785,VH00051,FL001,Accident Repair,2024-01-17,103925,Premier Auto Care Karachi,22878.0,47799.0,70677.0,PKR,Warranty Claim,153925,2024-12-24,Tech-4,Warranty covered – no cost to fleet
MN00786,VH00003,FL001,Brake Pad Replace,2022-07-21,172451,Honda Authorized Workshop Lahore,2683.0,3817.0,6500.0,PKR,Completed,197451,2023-04-30,Tech-15,Minor wear observed
MN00787,VH00072,FL003,Oil Change,2022-11-06,181870,Al-Hamd Auto Workshop,1603.0,1695.0,3298.0,PKR,Completed,186870,2023-02-22,Tech-2,Warranty covered – no cost to fleet
MN00788,VH00050,FL002,Engine Tune-Up,2023-12-02,214689,Honda Authorized Workshop Lahore,1407.0,3051.0,4458.0,PKR,Completed,234689,2024-09-10,Tech-17,Replaced as per schedule
MN00789,VH00069,FL001,Periodic Inspection,2022-06-23,60074,Pak Euro Motors,628.0,1109.0,1737.0,PKR,Completed,65074,2023-03-10,Tech-3,Warranty covered – no cost to fleet
MN00790,VH00111,FL003,Glass Replace,2026-01-03,203719,Premier Auto Care Karachi,10622.0,11269.0,21891.0,PKR,Completed,253719,2026-09-13,Tech-2,Warranty covered – no cost to fleet
MN00791,VH00003,FL001,AC Service,2023-01-05,168428,Bilal Tyre & Battery,2836.0,2706.0,5542.0,PKR,Completed,183428,2023-09-03,Tech-20,Customer-reported issue resolved
MN00792,VH00078,FL002,Body Repair / Dent,2026-01-11,118148,Official Toyota Service Center Islamabad,8915.0,9394.0,18309.0,PKR,Completed,168148,2027-01-02,Tech-2,Customer-reported issue resolved
MN00793,VH00083,FL003,Battery Replace,2022-06-21,205479,Al-Hamd Auto Workshop,3705.0,5390.0,9095.0,PKR,Completed,255479,2023-06-11,Tech-6,Customer-reported issue resolved
MN00794,VH00084,FL001,AC Service,2025-11-21,216599,National Auto Parts & Repair,1956.0,1413.0,3369.0,PKR,Completed,231599,2026-04-14,Tech-18,Replaced as per schedule
MN00795,VH00055,FL003,Accident Repair,2024-11-09,155286,Pak Euro Motors,52662.0,67137.0,119799.0,PKR,Completed,205286,2025-09-15,Tech-9,Customer-reported issue resolved
MN00796,VH00083,FL003,Transmission Service,2022-01-12,154580,CarPro Workshop F-10,5448.0,6741.0,12189.0,PKR,Completed,184580,2022-08-20,Tech-13,
MN00797,VH00048,FL003,Oil Change,2022-05-22,38047,Honda Authorized Workshop Lahore,1978.0,1428.0,3406.0,PKR,Completed,43047,2023-04-16,Tech-20,Urgent – advised immediate action
MN00798,VH00078,FL002,Glass Replace,2023-03-23,164477,Bilal Tyre & Battery,9448.0,12646.0,22094.0,PKR,Completed,214477,2023-12-22,Tech-20,Warranty covered – no cost to fleet
MN00799,VH00117,FL001,Oil Change,2023-12-25,119165,Workshop In-House (Fleet Mechanic),1692.0,1370.0,3062.0,PKR,Completed,124165,2024-04-02,Tech-9,Replaced as per schedule
MN00800,VH00040,FL003,Glass Replace,2024-12-09,132812,Honda Authorized Workshop Lahore,13454.0,9521.0,22975.0,PKR,Scheduled,182812,2025-10-03,Tech-12,Warranty covered – no cost to fleet
