line_id,invoice_id,charge_type,description,qty,unit_price,amount_pkr
LI0006677,INV003275,Base Rental Fare,Intercity – 2.49 day(s),2.49,11369.076305220882,28309.0
LI0006678,INV003275,Surcharge,Night Surcharge,1.0,2831.0,2831.0
LI0006679,INV003275,Surcharge,Extra Hours,1.0,5000.0,5000.0
LI0006680,INV003276,Base Rental Fare,Intercity – 2.65 day(s),2.65,25382.641509433965,67264.0
LI0006681,INV003277,Base Rental Fare,Airport Transfer – 0.2 day(s),0.2,74810.0,14962.0
LI0006682,INV003277,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006683,INV003278,Base Rental Fare,Wedding – 1.33 day(s),1.33,6987.96992481203,9294.0
LI0006684,INV003278,Surcharge,Night Surcharge,1.0,929.0,929.0
LI0006685,INV003278,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0006686,INV003279,Base Rental Fare,Airport Transfer – 0.45 day(s),0.45,7171.111111111111,3227.0
LI0006687,INV003279,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006688,INV003280,Base Rental Fare,City Ride – 0.76 day(s),0.76,6223.684210526316,4730.0
LI0006689,INV003281,Base Rental Fare,City Ride – 0.39 day(s),0.39,109571.79487179487,42733.0
LI0006690,INV003281,Surcharge,Night Surcharge,1.0,4273.0,4273.0
LI0006691,INV003281,Surcharge,Waiting Charges,1.0,4000.0,4000.0
LI0006692,INV003282,Base Rental Fare,Corporate – 5.9 day(s),5.9,15995.93220338983,94376.0
LI0006693,INV003282,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0006694,INV003282,Surcharge,Toll Charges,1.0,500.0,500.0
LI0006695,INV003282,Discount,Promotional / Loyalty Discount,1.0,-9857.0,-9857.0
LI0006696,INV003283,Base Rental Fare,Tourism / Northern Areas – 3.84 day(s),3.84,5234.114583333334,20099.0
LI0006697,INV003283,Surcharge,Extra Hours,1.0,3000.0,3000.0
LI0006698,INV003283,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006699,INV003284,Base Rental Fare,City Ride – 0.4 day(s),0.4,11397.5,4559.0
LI0006700,INV003285,Base Rental Fare,City Ride – 0.35 day(s),0.35,59765.71428571429,20918.0
LI0006701,INV003285,Surcharge,Night Surcharge,1.0,2092.0,2092.0
LI0006702,INV003285,Surcharge,Toll Charges,1.0,1000.0,1000.0
LI0006703,INV003285,Surcharge,Extra KM,1.0,2000.0,2000.0
LI0006704,INV003286,Base Rental Fare,Corporate – 2.74 day(s),2.74,37394.52554744525,102461.0
LI0006705,INV003286,Surcharge,Night Surcharge,1.0,10246.0,10246.0
LI0006706,INV003286,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0006707,INV003287,Base Rental Fare,Intercity – 2.05 day(s),2.05,32819.512195121955,67280.0
LI0006708,INV003288,Base Rental Fare,Airport Transfer – 0.38 day(s),0.38,198973.68421052632,75610.0
LI0006709,INV003288,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006710,INV003289,Base Rental Fare,Airport Transfer – 0.31 day(s),0.31,37729.032258064515,11696.0
LI0006711,INV003289,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006712,INV003289,Surcharge,Peak Season Premium,1.0,1000.0,1000.0
LI0006713,INV003290,Base Rental Fare,City Ride – 0.88 day(s),0.88,20104.545454545456,17692.0
LI0006714,INV003291,Base Rental Fare,Event – 1.78 day(s),1.78,3780.8988764044943,6730.0
LI0006715,INV003291,Surcharge,Extra KM,1.0,1000.0,1000.0
LI0006716,INV003292,Base Rental Fare,Corporate – 2.4 day(s),2.4,12652.083333333334,30365.0
LI0006717,INV003292,Surcharge,Night Surcharge,1.0,4000.0,4000.0
LI0006718,INV003293,Base Rental Fare,Intercity – 2.94 day(s),2.94,7223.469387755103,21237.0
LI0006719,INV003293,Surcharge,Toll Charges,1.0,2000.0,2000.0
LI0006720,INV003294,Base Rental Fare,Event – 1.84 day(s),1.84,8152.717391304347,15001.0
LI0006721,INV003294,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0006722,INV003295,Base Rental Fare,City Ride – 0.52 day(s),0.52,29344.23076923077,15259.0
LI0006723,INV003295,Surcharge,Peak Season Premium,1.0,2500.0,2500.0
LI0006724,INV003295,Surcharge,Airport Pickup/Drop,1.0,1000.0,1000.0
LI0006725,INV003296,Base Rental Fare,Wedding – 1.66 day(s),1.66,40371.68674698795,67017.0
LI0006726,INV003297,Base Rental Fare,Corporate – 6.91 day(s),6.91,12866.425470332852,88907.0
LI0006727,INV003297,Surcharge,Outstation Surcharge,1.0,5000.0,5000.0
LI0006728,INV003298,Base Rental Fare,Intercity – 2.01 day(s),2.01,26212.437810945277,52687.0
LI0006729,INV003298,Surcharge,Extra Hours,1.0,500.0,500.0
LI0006730,INV003299,Base Rental Fare,Intercity – 1.45 day(s),1.45,28382.068965517243,41154.0
LI0006731,INV003299,Surcharge,Extra Hours,1.0,2500.0,2500.0
LI0006732,INV003300,Base Rental Fare,Event – 0.54 day(s),0.54,56683.33333333333,30609.0
LI0006733,INV003301,Base Rental Fare,Tourism / Northern Areas – 6.59 day(s),6.59,22055.842185128982,145348.0
LI0006734,INV003301,Surcharge,Waiting Charges,1.0,1500.0,1500.0
LI0006735,INV003302,Base Rental Fare,Airport Transfer – 0.36 day(s),0.36,5075.0,1827.0
LI0006736,INV003302,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006737,INV003302,Surcharge,Extra Hours,1.0,500.0,500.0
LI0006738,INV003303,Base Rental Fare,Intercity – 2.76 day(s),2.76,5177.536231884058,14290.0
LI0006739,INV003304,Base Rental Fare,City Ride – 0.99 day(s),0.99,81523.23232323233,80708.0
LI0006740,INV003304,Discount,Promotional / Loyalty Discount,1.0,-11637.0,-11637.0
LI0006741,INV003305,Base Rental Fare,City Ride – 0.73 day(s),0.73,5197.260273972603,3794.0
LI0006742,INV003305,Surcharge,Outstation Surcharge,1.0,3000.0,3000.0
LI0006743,INV003306,Base Rental Fare,Intercity – 1.69 day(s),1.69,33455.62130177515,56540.0
LI0006744,INV003307,Base Rental Fare,Event – 1.22 day(s),1.22,37390.16393442623,45616.0
LI0006745,INV003307,Surcharge,Waiting Charges,1.0,1500.0,1500.0
LI0006746,INV003307,Surcharge,Waiting Charges,1.0,1500.0,1500.0
LI0006747,INV003308,Base Rental Fare,City Ride – 0.49 day(s),0.49,44179.5918367347,21648.0
LI0006748,INV003309,Base Rental Fare,Intercity – 2.32 day(s),2.32,91245.68965517242,211690.0
LI0006749,INV003309,Surcharge,Toll Charges,1.0,500.0,500.0
LI0006750,INV003310,Base Rental Fare,Wedding – 2.4 day(s),2.4,7996.666666666667,19192.0
LI0006751,INV003310,Surcharge,Airport Pickup/Drop,1.0,2000.0,2000.0
LI0006752,INV003311,Base Rental Fare,Corporate – 2.74 day(s),2.74,33933.211678832115,92977.0
LI0006753,INV003312,Base Rental Fare,Intercity – 2.28 day(s),2.28,19220.175438596492,43822.0
LI0006754,INV003312,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0006755,INV003312,Surcharge,Extra KM,1.0,5000.0,5000.0
LI0006756,INV003313,Base Rental Fare,Airport Transfer – 0.36 day(s),0.36,26013.88888888889,9365.0
LI0006757,INV003313,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006758,INV003313,Surcharge,Extra KM,1.0,1000.0,1000.0
LI0006759,INV003314,Base Rental Fare,Monthly Contract – 32.39 day(s),32.39,12057.980858289595,390558.0
LI0006760,INV003315,Base Rental Fare,Airport Transfer – 0.28 day(s),0.28,9253.571428571428,2591.0
LI0006761,INV003315,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006762,INV003315,Surcharge,Security Deposit,1.0,2500.0,2500.0
LI0006763,INV003316,Base Rental Fare,Corporate – 5.83 day(s),5.83,32881.64665523156,191700.0
LI0006764,INV003316,Discount,Promotional / Loyalty Discount,1.0,-24816.0,-24816.0
LI0006765,INV003317,Base Rental Fare,Airport Transfer – 0.42 day(s),0.42,110690.4761904762,46490.0
LI0006766,INV003317,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006767,INV003317,Surcharge,Airport Pickup/Drop,1.0,1000.0,1000.0
LI0006768,INV003318,Base Rental Fare,Airport Transfer – 0.16 day(s),0.16,233537.5,37366.0
LI0006769,INV003318,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006770,INV003318,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0006771,INV003318,Discount,Promotional / Loyalty Discount,1.0,-8778.0,-8778.0
LI0006772,INV003319,Base Rental Fare,Corporate – 4.91 day(s),4.91,13319.348268839103,65398.0
LI0006773,INV003319,Surcharge,Extra Hours,1.0,1000.0,1000.0
LI0006774,INV003320,Base Rental Fare,Intercity – 1.8 day(s),1.8,18774.444444444445,33794.0
LI0006775,INV003320,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0006776,INV003321,Base Rental Fare,Intercity – 1.35 day(s),1.35,3682.222222222222,4971.0
LI0006777,INV003321,Surcharge,Peak Season Premium,1.0,1000.0,1000.0
LI0006778,INV003322,Base Rental Fare,Corporate – 6.58 day(s),6.58,28846.200607902734,189808.0
LI0006779,INV003322,Surcharge,Outstation Surcharge,1.0,1500.0,1500.0
LI0006780,INV003323,Base Rental Fare,Airport Transfer – 0.31 day(s),0.31,27619.354838709678,8562.0
LI0006781,INV003323,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006782,INV003323,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006783,INV003323,Surcharge,Waiting Charges,1.0,500.0,500.0
LI0006784,INV003324,Base Rental Fare,Corporate – 2.25 day(s),2.25,95839.55555555556,215639.0
LI0006785,INV003324,Surcharge,Extra Hours,1.0,4000.0,4000.0
LI0006786,INV003324,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0006787,INV003324,Discount,Promotional / Loyalty Discount,1.0,-39154.0,-39154.0
LI0006788,INV003325,Base Rental Fare,City Ride – 0.55 day(s),0.55,6861.818181818181,3774.0
LI0006789,INV003325,Discount,Promotional / Loyalty Discount,1.0,-459.0,-459.0
LI0006790,INV003326,Base Rental Fare,City Ride – 0.48 day(s),0.48,3085.416666666667,1481.0
LI0006791,INV003326,Surcharge,Security Deposit,1.0,1500.0,1500.0
LI0006792,INV003326,Surcharge,Fuel Surcharge,1.0,1000.0,1000.0
LI0006793,INV003327,Base Rental Fare,City Ride – 0.38 day(s),0.38,33702.63157894737,12807.0
LI0006794,INV003328,Base Rental Fare,Monthly Contract – 33.53 day(s),33.53,48796.03340292275,1636131.0
LI0006795,INV003328,Surcharge,Night Surcharge,1.0,4000.0,4000.0
LI0006796,INV003329,Base Rental Fare,Corporate – 4.62 day(s),4.62,314.2857142857143,1452.0
LI0006797,INV003330,Base Rental Fare,Airport Transfer – 0.29 day(s),0.29,80310.34482758622,23290.0
LI0006798,INV003330,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006799,INV003330,Discount,Promotional / Loyalty Discount,1.0,-4221.0,-4221.0
LI0006800,INV003331,Base Rental Fare,Intercity – 1.52 day(s),1.52,6600.0,10032.0
LI0006801,INV003331,Surcharge,Night Surcharge,1.0,1003.0,1003.0
LI0006802,INV003332,Base Rental Fare,Event – 1.88 day(s),1.88,10974.468085106384,20632.0
LI0006803,INV003332,Surcharge,Night Surcharge,1.0,2063.0,2063.0
LI0006804,INV003332,Surcharge,Night Surcharge,1.0,1000.0,1000.0
LI0006805,INV003333,Base Rental Fare,Intercity – 2.6 day(s),2.6,3638.846153846154,9461.0
LI0006806,INV003333,Surcharge,Extra KM,1.0,2000.0,2000.0
LI0006807,INV003333,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0006808,INV003333,Discount,Promotional / Loyalty Discount,1.0,-2097.0,-2097.0
LI0006809,INV003334,Base Rental Fare,City Ride – 0.89 day(s),0.89,7191.011235955056,6400.0
LI0006810,INV003334,Surcharge,Night Surcharge,1.0,640.0,640.0
LI0006811,INV003334,Surcharge,Extra Hours,1.0,4000.0,4000.0
LI0006812,INV003335,Base Rental Fare,Corporate – 2.17 day(s),2.17,225.3456221198157,489.0
LI0006813,INV003336,Base Rental Fare,Airport Transfer – 0.27 day(s),0.27,40407.4074074074,10910.0
LI0006814,INV003336,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006815,INV003336,Surcharge,Airport Pickup/Drop,1.0,500.0,500.0
LI0006816,INV003337,Base Rental Fare,Wedding – 1.68 day(s),1.68,15932.738095238095,26767.0
LI0006817,INV003338,Base Rental Fare,Event – 1.78 day(s),1.78,6974.7191011235955,12415.0
LI0006818,INV003338,Surcharge,Extra KM,1.0,4000.0,4000.0
LI0006819,INV003339,Base Rental Fare,City Ride – 0.8 day(s),0.8,35628.75,28503.0
LI0006820,INV003340,Base Rental Fare,Wedding – 2.56 day(s),2.56,16614.0625,42532.0
LI0006821,INV003340,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0006822,INV003341,Base Rental Fare,City Ride – 0.66 day(s),0.66,7228.787878787878,4771.0
LI0006823,INV003342,Base Rental Fare,Wedding – 2.87 day(s),2.87,963.0662020905924,2764.0
LI0006824,INV003342,Surcharge,Extra Hours,1.0,1000.0,1000.0
LI0006825,INV003342,Discount,Promotional / Loyalty Discount,1.0,-464.0,-464.0
LI0006826,INV003343,Base Rental Fare,Intercity – 1.92 day(s),1.92,11644.270833333334,22357.0
LI0006827,INV003343,Discount,Promotional / Loyalty Discount,1.0,-2462.0,-2462.0
LI0006828,INV003344,Base Rental Fare,Corporate – 6.97 day(s),6.97,20322.094691535152,141645.0
LI0006829,INV003344,Surcharge,Fuel Surcharge,1.0,2500.0,2500.0
LI0006830,INV003345,Base Rental Fare,City Ride – 0.85 day(s),0.85,16081.176470588236,13669.0
LI0006831,INV003345,Surcharge,Extra KM,1.0,500.0,500.0
LI0006832,INV003345,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0006833,INV003345,Discount,Promotional / Loyalty Discount,1.0,-716.0,-716.0
LI0006834,INV003346,Base Rental Fare,Airport Transfer – 0.23 day(s),0.23,166113.04347826086,38206.0
LI0006835,INV003346,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006836,INV003347,Base Rental Fare,Airport Transfer – 0.35 day(s),0.35,25360.0,8876.0
LI0006837,INV003347,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006838,INV003347,Surcharge,Night Surcharge,1.0,888.0,888.0
LI0006839,INV003348,Base Rental Fare,Intercity – 2.6 day(s),2.6,1592.6923076923076,4141.0
LI0006840,INV003348,Surcharge,Night Surcharge,1.0,414.0,414.0
LI0006841,INV003348,Surcharge,Extra Hours,1.0,3000.0,3000.0
LI0006842,INV003348,Discount,Promotional / Loyalty Discount,1.0,-1027.0,-1027.0
LI0006843,INV003349,Base Rental Fare,Airport Transfer – 0.48 day(s),0.48,654.1666666666667,314.0
LI0006844,INV003349,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006845,INV003350,Base Rental Fare,Corporate – 2.24 day(s),2.24,38562.053571428565,86379.0
LI0006846,INV003350,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0006847,INV003351,Base Rental Fare,Tourism / Northern Areas – 6.3 day(s),6.3,5925.396825396826,37330.0
LI0006848,INV003352,Base Rental Fare,Intercity – 1.85 day(s),1.85,132660.54054054053,245422.0
LI0006849,INV003352,Discount,Promotional / Loyalty Discount,1.0,-24562.0,-24562.0
LI0006850,INV003353,Base Rental Fare,Intercity – 2.18 day(s),2.18,8320.183486238531,18138.0
LI0006851,INV003354,Base Rental Fare,Monthly Contract – 28.74 day(s),28.74,5517.432150313152,158571.0
LI0006852,INV003354,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0006853,INV003354,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0006854,INV003355,Base Rental Fare,Intercity – 2.38 day(s),2.38,95624.36974789917,227586.0
LI0006855,INV003356,Base Rental Fare,Wedding – 2.06 day(s),2.06,16283.009708737864,33543.0
LI0006856,INV003356,Surcharge,Airport Pickup/Drop,1.0,500.0,500.0
LI0006857,INV003356,Surcharge,Night Surcharge,1.0,2500.0,2500.0
LI0006858,INV003356,Discount,Promotional / Loyalty Discount,1.0,-2606.0,-2606.0
LI0006859,INV003357,Base Rental Fare,City Ride – 0.47 day(s),0.47,18621.276595744683,8752.0
LI0006860,INV003357,Surcharge,Night Surcharge,1.0,875.0,875.0
LI0006861,INV003357,Surcharge,Extra Hours,1.0,500.0,500.0
LI0006862,INV003358,Base Rental Fare,Corporate – 3.21 day(s),3.21,3866.9781931464177,12413.0
LI0006863,INV003358,Surcharge,Toll Charges,1.0,2500.0,2500.0
LI0006864,INV003359,Base Rental Fare,Airport Transfer – 0.2 day(s),0.2,146910.0,29382.0
LI0006865,INV003359,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006866,INV003360,Base Rental Fare,Wedding – 1.4 day(s),1.4,35613.57142857143,49859.0
LI0006867,INV003361,Base Rental Fare,Intercity – 2.63 day(s),2.63,4000.7604562737642,10522.0
LI0006868,INV003362,Base Rental Fare,Wedding – 2.19 day(s),2.19,2599.543378995434,5693.0
LI0006869,INV003363,Base Rental Fare,City Ride – 0.72 day(s),0.72,13661.111111111111,9836.0
LI0006870,INV003363,Discount,Promotional / Loyalty Discount,1.0,-2143.0,-2143.0
LI0006871,INV003364,Base Rental Fare,City Ride – 0.62 day(s),0.62,5296.774193548387,3284.0
LI0006872,INV003364,Surcharge,Extra KM,1.0,5000.0,5000.0
LI0006873,INV003364,Discount,Promotional / Loyalty Discount,1.0,-178.0,-178.0
LI0006874,INV003365,Base Rental Fare,Airport Transfer – 0.11 day(s),0.11,26890.909090909092,2958.0
LI0006875,INV003365,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006876,INV003365,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0006877,INV003366,Base Rental Fare,Intercity – 2.39 day(s),2.39,264.4351464435146,632.0
LI0006878,INV003366,Surcharge,Fuel Surcharge,1.0,5000.0,5000.0
LI0006879,INV003367,Base Rental Fare,City Ride – 0.74 day(s),0.74,7044.594594594595,5213.0
LI0006880,INV003367,Surcharge,Toll Charges,1.0,1000.0,1000.0
LI0006881,INV003368,Base Rental Fare,Monthly Contract – 32.04 day(s),32.04,11707.958801498127,375123.0
LI0006882,INV003369,Base Rental Fare,City Ride – 0.66 day(s),0.66,36713.63636363636,24231.0
LI0006883,INV003370,Base Rental Fare,City Ride – 0.34 day(s),0.34,8064.7058823529405,2742.0
LI0006884,INV003370,Surcharge,Extra KM,1.0,1000.0,1000.0
LI0006885,INV003371,Base Rental Fare,Airport Transfer – 0.28 day(s),0.28,107932.14285714284,30221.0
LI0006886,INV003371,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006887,INV003371,Discount,Promotional / Loyalty Discount,1.0,-5841.0,-5841.0
LI0006888,INV003372,Base Rental Fare,City Ride – 0.42 day(s),0.42,60459.52380952381,25393.0
LI0006889,INV003372,Surcharge,Toll Charges,1.0,1000.0,1000.0
LI0006890,INV003373,Base Rental Fare,City Ride – 0.8 day(s),0.8,65600.0,52480.0
LI0006891,INV003374,Base Rental Fare,City Ride – 0.39 day(s),0.39,5753.846153846153,2244.0
LI0006892,INV003374,Surcharge,Night Surcharge,1.0,224.0,224.0
LI0006893,INV003374,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0006894,INV003375,Base Rental Fare,Corporate – 5.67 day(s),5.67,12123.63315696649,68741.0
LI0006895,INV003375,Surcharge,Extra KM,1.0,2000.0,2000.0
LI0006896,INV003376,Base Rental Fare,Airport Transfer – 0.45 day(s),0.45,4917.777777777777,2213.0
LI0006897,INV003376,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006898,INV003377,Base Rental Fare,Tourism / Northern Areas – 5.46 day(s),5.46,123687.5457875458,675334.0
LI0006899,INV003377,Surcharge,Waiting Charges,1.0,5000.0,5000.0
LI0006900,INV003378,Base Rental Fare,Airport Transfer – 0.42 day(s),0.42,231264.2857142857,97131.0
LI0006901,INV003378,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006902,INV003378,Surcharge,Extra Hours,1.0,1500.0,1500.0
LI0006903,INV003379,Base Rental Fare,Airport Transfer – 0.5 day(s),0.5,58080.0,29040.0
LI0006904,INV003379,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0006905,INV003379,Surcharge,Night Surcharge,1.0,2904.0,2904.0
LI0006906,INV003379,Surcharge,Fuel Surcharge,1.0,5000.0,5000.0
LI0006907,INV003380,Base Rental Fare,Wedding – 1.32 day(s),1.32,31456.060606060604,41522.0
LI0006908,INV003381,Base Rental Fare,City Ride – 0.95 day(s),0.95,15202.105263157895,14442.0
LI0006909,INV003382,Base Rental Fare,Monthly Contract – 28.05 day(s),28.05,58329.090909090904,1636131.0
LI0006910,INV003383,Base Rental Fare,Corporate – 6.58 day(s),6.58,34777.50759878419,228836.0
LI0006911,INV003384,Base Rental Fare,Wedding – 1.58 day(s),1.58,7736.0759493670885,12223.0
LI0006912,INV003384,Surcharge,Outstation Surcharge,1.0,1000.0,1000.0
LI0006913,INV003385,Base Rental Fare,Airport Transfer – 0.41 day(s),0.41,39275.60975609756,16103.0
LI0006914,INV003385,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0006915,INV003385,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0006916,INV003385,Surcharge,Security Deposit,1.0,2000.0,2000.0
LI0006917,INV003386,Base Rental Fare,Airport Transfer – 0.2 day(s),0.2,144955.0,28991.0
LI0006918,INV003386,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0006919,INV003386,Surcharge,Extra KM,1.0,1000.0,1000.0
LI0006920,INV003386,Surcharge,Extra KM,1.0,1500.0,1500.0
LI0006921,INV003387,Base Rental Fare,Intercity – 1.64 day(s),1.64,12278.658536585366,20137.0
LI0006922,INV003387,Surcharge,Outstation Surcharge,1.0,3000.0,3000.0
LI0006923,INV003387,Surcharge,Outstation Surcharge,1.0,2000.0,2000.0
LI0006924,INV003388,Base Rental Fare,City Ride – 0.53 day(s),0.53,9860.377358490565,5226.0
LI0006925,INV003389,Base Rental Fare,Corporate – 5.71 day(s),5.71,37580.73555166375,214586.0
LI0006926,INV003389,Surcharge,Extra Hours,1.0,1000.0,1000.0
LI0006927,INV003390,Base Rental Fare,Intercity – 1.68 day(s),1.68,17830.95238095238,29956.0
LI0006928,INV003391,Base Rental Fare,City Ride – 0.61 day(s),0.61,17480.32786885246,10663.0
LI0006929,INV003391,Surcharge,Night Surcharge,1.0,1066.0,1066.0
