leg_id,trip_id,leg_sequence,city,lat,lon,km_so_far,stop_type,stop_duration_min
LG0003377,TR002572,4,Waypoint-4,33.954952,71.818921,135.3,Toll,43
LG0003378,TR002572,5,Waypoint-5,33.912595,71.465717,169.1,Toll,31
LG0003379,TR002575,1,Waypoint-1,32.756184,71.454775,225.2,Rest Stop,42
LG0003380,TR002575,2,Waypoint-2,31.913179,69.975561,450.4,Toll,43
LG0003381,TR002575,3,Waypoint-3,31.021643,68.508601,675.5,Toll,28
LG0003382,TR002575,4,Waypoint-4,30.089011,66.958083,900.7,Rest Stop,7
LG0003383,TR002581,1,Waypoint-1,33.769443,72.646536,43.2,Toll,26
LG0003384,TR002581,2,Waypoint-2,33.713818,72.287399,86.5,Fuel Stop,26
LG0003385,TR002581,3,Waypoint-3,33.923706,71.938396,129.8,Rest Stop,21
LG0003386,TR002581,4,Waypoint-4,34.020029,71.460961,173.0,Rest Stop,27
LG0003387,TR002583,1,Waypoint-1,31.979042,74.103742,72.8,Fuel Stop,11
LG0003388,TR002583,2,Waypoint-2,32.454422,73.812605,145.7,Fuel Stop,24
LG0003389,TR002583,3,Waypoint-3,32.827918,73.587029,218.5,Toll,27
LG0003390,TR002583,4,Waypoint-4,33.244052,73.371521,291.4,Waypoint,13
LG0003391,TR002583,5,Waypoint-5,33.593771,73.069886,364.2,Rest Stop,15
LG0003392,TR002586,1,Waypoint-1,27.53053,69.303149,480.1,Fuel Stop,16
LG0003393,TR002586,2,Waypoint-2,30.107662,71.497581,960.3,Rest Stop,38
LG0003394,TR002587,1,Waypoint-1,31.485165,71.599826,358.6,Toll,23
LG0003395,TR002587,2,Waypoint-2,29.252414,70.04769,717.2,Waypoint,16
LG0003396,TR002587,3,Waypoint-3,27.022514,68.523107,1075.8,Rest Stop,43
LG0003397,TR002587,4,Waypoint-4,24.850989,66.978446,1434.4,Fuel Stop,38
LG0003398,TR002589,1,Waypoint-1,29.891745,72.456033,318.4,Rest Stop,38
LG0003399,TR002589,2,Waypoint-2,28.085773,70.697244,636.7,Fuel Stop,18
LG0003400,TR002589,3,Waypoint-3,26.517535,68.840708,955.1,Waypoint,35
LG0003401,TR002589,4,Waypoint-4,24.824338,66.955985,1273.4,Fuel Stop,40
LG0003402,TR002591,1,Waypoint-1,26.103756,68.529053,254.0,Toll,28
LG0003403,TR002591,2,Waypoint-2,27.474792,69.881913,508.1,Waypoint,45
LG0003404,TR002591,3,Waypoint-3,28.890537,71.36906,762.1,Fuel Stop,36
LG0003405,TR002591,4,Waypoint-4,30.163013,72.890426,1016.2,Waypoint,8
LG0003406,TR002591,5,Waypoint-5,31.540427,74.369583,1270.2,Rest Stop,19
LG0003407,TR002592,1,Waypoint-1,32.163605,74.085195,101.1,Rest Stop,19
LG0003408,TR002592,2,Waypoint-2,32.821857,73.845953,202.2,Waypoint,19
LG0003409,TR002592,3,Waypoint-3,33.491909,73.481534,303.2,Fuel Stop,22
LG0003410,TR002592,4,Waypoint-4,34.117854,73.139104,404.3,Toll,11
LG0003411,TR002596,1,Waypoint-1,31.835278,71.884611,290.4,Fuel Stop,10
LG0003412,TR002596,2,Waypoint-2,30.171483,70.763341,580.8,Rest Stop,18
LG0003413,TR002596,3,Waypoint-3,28.413244,69.536487,871.1,Fuel Stop,31
LG0003414,TR002596,4,Waypoint-4,26.56319,68.234238,1161.5,Fuel Stop,35
LG0003415,TR002596,5,Waypoint-5,24.927236,66.978648,1451.9,Fuel Stop,10
LG0003416,TR002603,1,Waypoint-1,31.897115,74.093167,67.6,Fuel Stop,42
LG0003417,TR002603,2,Waypoint-2,32.343389,73.841631,135.1,Fuel Stop,44
LG0003418,TR002603,3,Waypoint-3,32.752947,73.514192,202.7,Toll,5
LG0003419,TR002603,4,Waypoint-4,33.130996,73.215248,270.2,Toll,17
LG0003420,TR002603,5,Waypoint-5,33.529846,73.032929,337.8,Waypoint,7
LG0003421,TR002605,1,Waypoint-1,33.972634,73.162211,30.9,Fuel Stop,43
LG0003422,TR002605,2,Waypoint-2,33.883862,73.153374,61.9,Rest Stop,35
LG0003423,TR002605,3,Waypoint-3,33.786008,73.119335,92.8,Toll,13
LG0003424,TR002605,4,Waypoint-4,33.718986,73.013446,123.8,Fuel Stop,43
LG0003425,TR002606,1,Waypoint-1,29.317439,69.993295,708.5,Rest Stop,23
LG0003426,TR002606,2,Waypoint-2,33.658179,73.121024,1417.0,Rest Stop,30
LG0003427,TR002609,1,Waypoint-1,31.95837,74.065632,72.5,Fuel Stop,31
LG0003428,TR002609,2,Waypoint-2,32.490438,73.802274,145.1,Waypoint,10
LG0003429,TR002609,3,Waypoint-3,32.748274,73.63102,217.6,Fuel Stop,13
LG0003430,TR002609,4,Waypoint-4,33.289481,73.321214,290.2,Toll,45
LG0003431,TR002609,5,Waypoint-5,33.770732,72.990991,362.7,Fuel Stop,28
LG0003432,TR002610,1,Waypoint-1,33.09565,73.302595,84.5,Fuel Stop,37
LG0003433,TR002610,2,Waypoint-2,32.512696,73.592267,168.9,Toll,9
LG0003434,TR002610,3,Waypoint-3,31.925387,74.065022,253.4,Toll,32
LG0003435,TR002610,4,Waypoint-4,31.47879,74.404838,337.8,Waypoint,25
LG0003436,TR002613,1,Waypoint-1,32.058889,74.070713,96.0,Fuel Stop,39
LG0003437,TR002613,2,Waypoint-2,32.643142,73.639574,191.9,Rest Stop,29
LG0003438,TR002613,3,Waypoint-3,33.253849,73.424433,287.9,Waypoint,11
LG0003439,TR002613,4,Waypoint-4,33.706508,73.093723,383.8,Rest Stop,41
LG0003440,TR002618,1,Waypoint-1,30.653425,70.97516,489.6,Fuel Stop,16
LG0003441,TR002618,2,Waypoint-2,27.806794,69.096642,979.1,Fuel Stop,36
LG0003442,TR002618,3,Waypoint-3,24.850851,67.013497,1468.7,Toll,16
LG0003443,TR002619,1,Waypoint-1,26.563611,68.816276,310.5,Waypoint,35
LG0003444,TR002619,2,Waypoint-2,28.27781,70.624778,621.0,Fuel Stop,25
LG0003445,TR002619,3,Waypoint-3,29.824743,72.580769,931.5,Fuel Stop,12
LG0003446,TR002619,4,Waypoint-4,31.493275,74.418913,1242.0,Rest Stop,36
LG0003447,TR002620,1,Waypoint-1,27.091539,68.614576,383.7,Fuel Stop,25
LG0003448,TR002620,2,Waypoint-2,29.407568,70.132103,767.4,Fuel Stop,27
LG0003449,TR002620,3,Waypoint-3,31.689303,71.805756,1151.0,Waypoint,18
LG0003450,TR002620,4,Waypoint-4,33.9327,73.287474,1534.7,Rest Stop,30
LG0003451,TR002622,1,Waypoint-1,32.245173,72.072677,310.4,Toll,25
LG0003452,TR002622,2,Waypoint-2,30.432725,70.650471,620.9,Waypoint,42
LG0003453,TR002622,3,Waypoint-3,28.542547,69.575706,931.3,Toll,40
LG0003454,TR002622,4,Waypoint-4,26.670328,68.272436,1241.8,Waypoint,27
LG0003455,TR002622,5,Waypoint-5,24.915373,67.045107,1552.2,Waypoint,9
LG0003456,TR002630,1,Waypoint-1,27.954257,68.520402,480.1,Rest Stop,23
LG0003457,TR002630,2,Waypoint-2,30.877172,70.071567,960.1,Waypoint,11
LG0003458,TR002630,3,Waypoint-3,33.87941,71.465595,1440.2,Fuel Stop,20
LG0003459,TR002633,1,Waypoint-1,29.368752,70.212949,767.4,Fuel Stop,38
LG0003460,TR002633,2,Waypoint-2,33.898132,73.4312,1534.7,Waypoint,5
LG0003461,TR002634,1,Waypoint-1,31.909879,69.950881,450.4,Fuel Stop,22
LG0003462,TR002634,2,Waypoint-2,30.232623,66.912339,900.7,Toll,35
LG0003463,TR002635,1,Waypoint-1,26.586468,68.208483,273.0,Waypoint,10
LG0003464,TR002635,2,Waypoint-2,28.348637,69.374528,546.1,Waypoint,13
LG0003465,TR002635,3,Waypoint-3,30.155812,70.598918,819.1,Toll,41
LG0003466,TR002635,4,Waypoint-4,31.912274,71.772705,1092.2,Toll,16
LG0003467,TR002635,5,Waypoint-5,33.666714,72.961633,1365.2,Rest Stop,38
LG0003468,TR002639,1,Waypoint-1,34.074601,73.182796,30.6,Toll,24
LG0003469,TR002639,2,Waypoint-2,33.996818,73.113899,61.1,Waypoint,35
LG0003470,TR002639,3,Waypoint-3,33.736981,73.021379,91.7,Fuel Stop,32
LG0003471,TR002639,4,Waypoint-4,33.708228,73.058419,122.3,Toll,8
LG0003472,TR002642,1,Waypoint-1,32.21102,73.88322,129.6,Fuel Stop,15
LG0003473,TR002642,2,Waypoint-2,33.072117,73.500623,259.3,Fuel Stop,34
LG0003474,TR002642,3,Waypoint-3,33.625456,73.079059,388.9,Fuel Stop,17
LG0003475,TR002643,1,Waypoint-1,32.427889,74.048224,128.9,Waypoint,35
LG0003476,TR002643,2,Waypoint-2,33.180371,73.651885,257.8,Fuel Stop,19
LG0003477,TR002643,3,Waypoint-3,34.099157,73.289923,386.7,Toll,31
LG0003478,TR002651,1,Waypoint-1,31.558156,73.977434,42.3,Rest Stop,30
LG0003479,TR002651,2,Waypoint-2,31.479458,73.580959,84.5,Waypoint,29
LG0003480,TR002651,3,Waypoint-3,31.444469,73.158157,126.8,Toll,32
LG0003481,TR002654,1,Waypoint-1,33.257719,72.433818,166.2,Fuel Stop,7
LG0003482,TR002654,2,Waypoint-2,32.315317,73.427047,332.4,Fuel Stop,30
LG0003483,TR002654,3,Waypoint-3,31.486319,74.367131,498.6,Waypoint,27
LG0003484,TR002655,1,Waypoint-1,31.808168,71.844174,290.9,Fuel Stop,26
LG0003485,TR002655,2,Waypoint-2,30.204785,70.613431,581.8,Rest Stop,14
LG0003486,TR002655,3,Waypoint-3,28.353359,69.512741,872.7,Rest Stop,9
LG0003487,TR002655,4,Waypoint-4,26.594458,68.199777,1163.6,Toll,10
LG0003488,TR002655,5,Waypoint-5,24.803691,67.065056,1454.5,Toll,36
LG0003489,TR002657,1,Waypoint-1,30.4651,72.087732,67.4,Toll,44
LG0003490,TR002657,2,Waypoint-2,30.629972,72.691708,134.8,Waypoint,34
LG0003491,TR002657,3,Waypoint-3,31.040313,73.221791,202.1,Fuel Stop,25
LG0003492,TR002657,4,Waypoint-4,31.252258,73.822968,269.5,Fuel Stop,36
LG0003493,TR002657,5,Waypoint-5,31.537416,74.334009,336.9,Fuel Stop,6
LG0003494,TR002660,1,Waypoint-1,32.218824,73.91173,124.1,Waypoint,9
LG0003495,TR002660,2,Waypoint-2,33.028546,73.535517,248.1,Toll,17
LG0003496,TR002660,3,Waypoint-3,33.703581,73.112304,372.2,Fuel Stop,21
LG0003497,TR002664,1,Waypoint-1,32.265389,73.88793,121.6,Rest Stop,8
LG0003498,TR002664,2,Waypoint-2,32.904004,73.537081,243.2,Fuel Stop,34
LG0003499,TR002664,3,Waypoint-3,33.688421,73.188557,364.8,Rest Stop,16
LG0003500,TR002665,1,Waypoint-1,26.68712,67.993502,288.0,Fuel Stop,21
LG0003501,TR002665,2,Waypoint-2,28.640126,68.791266,576.1,Rest Stop,25
LG0003502,TR002665,3,Waypoint-3,30.40233,69.644063,864.1,Rest Stop,11
LG0003503,TR002665,4,Waypoint-4,32.057992,70.560583,1152.2,Toll,9
LG0003504,TR002665,5,Waypoint-5,34.029835,71.490213,1440.2,Fuel Stop,39
LG0003505,TR002666,1,Waypoint-1,33.993358,71.811248,33.5,Toll,28
LG0003506,TR002666,2,Waypoint-2,33.923116,72.198068,66.9,Rest Stop,33
LG0003507,TR002666,3,Waypoint-3,33.799778,72.483177,100.4,Rest Stop,23
LG0003508,TR002666,4,Waypoint-4,33.769636,72.767761,133.8,Rest Stop,13
LG0003509,TR002666,5,Waypoint-5,33.747968,73.068072,167.3,Waypoint,38
LG0003510,TR002677,1,Waypoint-1,33.094901,73.408119,98.0,Rest Stop,14
LG0003511,TR002677,2,Waypoint-2,32.639659,73.635251,195.9,Fuel Stop,40
LG0003512,TR002677,3,Waypoint-3,32.161419,74.024316,293.9,Fuel Stop,8
LG0003513,TR002677,4,Waypoint-4,31.497809,74.391536,391.9,Fuel Stop,35
LG0003514,TR002682,1,Waypoint-1,32.969346,73.399404,112.6,Waypoint,5
LG0003515,TR002682,2,Waypoint-2,32.234879,73.906858,225.2,Toll,29
LG0003516,TR002682,3,Waypoint-3,31.40831,74.400383,337.8,Rest Stop,22
LG0003517,TR002683,1,Waypoint-1,33.264568,73.258523,73.1,Waypoint,42
LG0003518,TR002683,2,Waypoint-2,32.847356,73.665277,146.2,Waypoint,40
LG0003519,TR002683,3,Waypoint-3,32.451967,73.871967,219.4,Toll,44
LG0003520,TR002683,4,Waypoint-4,31.953903,74.11157,292.5,Rest Stop,16
LG0003521,TR002683,5,Waypoint-5,31.473585,74.318656,365.6,Waypoint,6
LG0003522,TR002684,1,Waypoint-1,29.215913,71.882046,401.3,Fuel Stop,10
LG0003523,TR002684,2,Waypoint-2,27.095521,69.508207,802.5,Waypoint,23
LG0003524,TR002684,3,Waypoint-3,24.840577,67.02189,1203.8,Toll,35
LG0003525,TR002686,1,Waypoint-1,32.856236,71.480236,225.2,Fuel Stop,16
LG0003526,TR002686,2,Waypoint-2,32.000349,69.952374,450.4,Rest Stop,31
LG0003527,TR002686,3,Waypoint-3,30.940939,68.528492,675.5,Fuel Stop,39
LG0003528,TR002686,4,Waypoint-4,30.102419,66.881928,900.7,Toll,16
LG0003529,TR002693,1,Waypoint-1,32.055356,74.128098,77.3,Fuel Stop,26
LG0003530,TR002693,2,Waypoint-2,32.608162,73.924364,154.7,Toll,7
LG0003531,TR002693,3,Waypoint-3,33.001882,73.806849,232.0,Fuel Stop,34
LG0003532,TR002693,4,Waypoint-4,33.495396,73.590905,309.4,Fuel Stop,6
LG0003533,TR002693,5,Waypoint-5,34.142077,73.351969,386.7,Fuel Stop,45
LG0003534,TR002694,1,Waypoint-1,30.849294,71.777117,108.6,Rest Stop,8
LG0003535,TR002694,2,Waypoint-2,31.524766,72.167336,217.2,Toll,30
LG0003536,TR002694,3,Waypoint-3,32.236682,72.389714,325.8,Waypoint,17
LG0003537,TR002694,4,Waypoint-4,32.872078,72.819769,434.4,Waypoint,14
LG0003538,TR002694,5,Waypoint-5,33.672354,73.077986,543.0,Rest Stop,24
LG0003539,TR002699,1,Waypoint-1,27.863727,68.957474,456.2,Rest Stop,44
LG0003540,TR002699,2,Waypoint-2,30.769645,71.015913,912.4,Waypoint,9
LG0003541,TR002699,3,Waypoint-3,33.747643,73.048242,1368.6,Fuel Stop,19
LG0003542,TR002703,1,Waypoint-1,29.193622,70.047768,712.5,Toll,18
LG0003543,TR002703,2,Waypoint-2,24.90573,67.08036,1425.1,Waypoint,34
LG0003544,TR002704,1,Waypoint-1,32.86365,71.586952,225.2,Toll,45
LG0003545,TR002704,2,Waypoint-2,32.009374,70.046246,450.4,Rest Stop,21
LG0003546,TR002704,3,Waypoint-3,30.99485,68.54784,675.5,Toll,11
LG0003547,TR002704,4,Waypoint-4,30.21411,66.976265,900.7,Rest Stop,19
LG0003548,TR002708,1,Waypoint-1,30.132229,72.818859,252.7,Fuel Stop,28
LG0003549,TR002708,2,Waypoint-2,28.782846,71.412162,505.3,Fuel Stop,16
LG0003550,TR002708,3,Waypoint-3,27.545387,69.890403,758.0,Fuel Stop,35
LG0003551,TR002708,4,Waypoint-4,26.274161,68.504299,1010.6,Waypoint,11
LG0003552,TR002708,5,Waypoint-5,24.837395,67.099143,1263.3,Fuel Stop,9
LG0003553,TR002709,1,Waypoint-1,32.003238,74.001449,90.8,Fuel Stop,34
LG0003554,TR002709,2,Waypoint-2,32.699715,73.86822,181.7,Toll,41
LG0003555,TR002709,3,Waypoint-3,33.192711,73.394312,272.5,Toll,29
LG0003556,TR002709,4,Waypoint-4,33.755994,73.045156,363.4,Waypoint,33
LG0003557,TR002710,1,Waypoint-1,32.216871,73.95804,129.1,Rest Stop,23
LG0003558,TR002710,2,Waypoint-2,32.973313,73.530905,258.1,Rest Stop,5
LG0003559,TR002710,3,Waypoint-3,33.746759,72.998865,387.2,Waypoint,20
LG0003560,TR002713,1,Waypoint-1,27.090758,68.461791,361.6,Rest Stop,43
LG0003561,TR002713,2,Waypoint-2,29.262989,69.927936,723.1,Fuel Stop,19
LG0003562,TR002713,3,Waypoint-3,31.412726,71.562034,1084.7,Rest Stop,45
LG0003563,TR002713,4,Waypoint-4,33.695601,73.080461,1446.2,Rest Stop,22
LG0003564,TR002721,1,Waypoint-1,29.250213,71.951753,414.5,Toll,18
LG0003565,TR002721,2,Waypoint-2,27.018763,69.40794,828.9,Toll,42
LG0003566,TR002721,3,Waypoint-3,24.855977,67.016413,1243.4,Fuel Stop,38
LG0003567,TR002723,1,Waypoint-1,26.984648,69.457823,397.8,Fuel Stop,16
LG0003568,TR002723,2,Waypoint-2,29.240968,71.907341,795.6,Fuel Stop,25
LG0003569,TR002723,3,Waypoint-3,31.477683,74.293221,1193.4,Rest Stop,8
LG0003570,TR002729,1,Waypoint-1,31.046534,71.977469,312.1,Fuel Stop,5
LG0003571,TR002729,2,Waypoint-2,30.672015,69.462823,624.3,Fuel Stop,28
LG0003572,TR002729,3,Waypoint-3,30.201316,66.905403,936.4,Fuel Stop,32
LG0003573,TR002731,1,Waypoint-1,32.964695,73.148887,107.7,Rest Stop,42
LG0003574,TR002731,2,Waypoint-2,32.139362,73.120958,215.4,Fuel Stop,7
LG0003575,TR002731,3,Waypoint-3,31.452588,73.106966,323.1,Toll,9
LG0003576,TR002736,1,Waypoint-1,27.185381,68.496598,351.8,Toll,32
LG0003577,TR002736,2,Waypoint-2,29.202068,70.049274,703.5,Rest Stop,27
LG0003578,TR002736,3,Waypoint-3,31.445297,71.528775,1055.2,Fuel Stop,14
LG0003579,TR002736,4,Waypoint-4,33.628089,73.106018,1407.0,Fuel Stop,22
LG0003580,TR002737,1,Waypoint-1,26.580865,68.207663,287.9,Rest Stop,19
LG0003581,TR002737,2,Waypoint-2,28.368844,69.395475,575.9,Toll,28
LG0003582,TR002737,3,Waypoint-3,30.136868,70.663571,863.8,Waypoint,6
LG0003583,TR002737,4,Waypoint-4,31.979088,71.893982,1151.8,Waypoint,13
LG0003584,TR002737,5,Waypoint-5,33.642089,72.988826,1439.7,Waypoint,19
LG0003585,TR002738,1,Waypoint-1,33.87878,71.990577,58.1,Toll,32
LG0003586,TR002738,2,Waypoint-2,33.814535,72.521542,116.3,Toll,41
LG0003587,TR002738,3,Waypoint-3,33.643964,72.997509,174.4,Fuel Stop,9
LG0003588,TR002739,1,Waypoint-1,32.047943,73.795741,99.7,Fuel Stop,39
LG0003589,TR002739,2,Waypoint-2,32.506745,73.231851,199.4,Waypoint,28
LG0003590,TR002739,3,Waypoint-3,33.046943,72.633511,299.2,Toll,20
LG0003591,TR002739,4,Waypoint-4,33.602844,72.011668,398.9,Waypoint,36
LG0003592,TR002739,5,Waypoint-5,33.951365,71.478386,498.6,Toll,39
LG0003593,TR002740,1,Waypoint-1,31.958622,69.940162,450.4,Fuel Stop,28
LG0003594,TR002740,2,Waypoint-2,33.704797,73.098281,900.7,Fuel Stop,37
LG0003595,TR002741,1,Waypoint-1,33.019639,73.405058,126.6,Fuel Stop,38
LG0003596,TR002741,2,Waypoint-2,32.198903,73.968765,253.3,Fuel Stop,44
LG0003597,TR002741,3,Waypoint-3,31.5388,74.312468,379.9,Toll,45
LG0003598,TR002743,1,Waypoint-1,32.130226,73.702065,124.7,Rest Stop,22
LG0003599,TR002743,2,Waypoint-2,32.734279,72.960716,249.3,Toll,25
LG0003600,TR002743,3,Waypoint-3,33.311169,72.282187,374.0,Fuel Stop,24
LG0003601,TR002743,4,Waypoint-4,33.989942,71.536728,498.6,Waypoint,26
LG0003602,TR002745,1,Waypoint-1,27.786627,69.006563,474.8,Rest Stop,30
LG0003603,TR002745,2,Waypoint-2,30.693879,71.107756,949.5,Toll,14
LG0003604,TR002745,3,Waypoint-3,33.646559,73.108811,1424.3,Rest Stop,24
LG0003605,TR002747,1,Waypoint-1,33.155459,72.495889,166.2,Fuel Stop,45
LG0003606,TR002747,2,Waypoint-2,32.255457,73.442854,332.4,Rest Stop,23
LG0003607,TR002747,3,Waypoint-3,31.569196,74.372449,498.6,Waypoint,30
LG0003608,TR002749,1,Waypoint-1,30.870329,72.930325,164.3,Rest Stop,44
LG0003609,TR002749,2,Waypoint-2,30.150007,71.562649,328.6,Rest Stop,38
LG0003610,TR002751,1,Waypoint-1,26.663294,68.82148,349.5,Rest Stop,44
LG0003611,TR002751,2,Waypoint-2,28.527369,70.662956,699.0,Toll,42
LG0003612,TR002751,3,Waypoint-3,30.367703,72.381812,1048.4,Fuel Stop,12
LG0003613,TR002751,4,Waypoint-4,32.16327,74.284545,1397.9,Rest Stop,22
LG0003614,TR002753,1,Waypoint-1,33.022413,73.461104,123.7,Toll,27
LG0003615,TR002753,2,Waypoint-2,32.162332,73.926445,247.4,Toll,16
LG0003616,TR002753,3,Waypoint-3,31.530139,74.26305,371.1,Fuel Stop,12
LG0003617,TR002758,1,Waypoint-1,26.610064,68.313438,306.9,Fuel Stop,42
LG0003618,TR002758,2,Waypoint-2,28.517107,69.599112,613.9,Toll,21
LG0003619,TR002758,3,Waypoint-3,30.373265,70.87932,920.8,Rest Stop,34
LG0003620,TR002758,4,Waypoint-4,32.188571,72.061951,1227.8,Toll,22
LG0003621,TR002758,5,Waypoint-5,33.874602,73.363699,1534.7,Rest Stop,15
LG0003622,TR002760,1,Waypoint-1,27.145659,68.539303,388.1,Toll,20
LG0003623,TR002760,2,Waypoint-2,29.482283,70.00059,776.1,Rest Stop,44
LG0003624,TR002760,3,Waypoint-3,31.746084,71.668583,1164.2,Waypoint,32
LG0003625,TR002760,4,Waypoint-4,34.189014,73.173156,1552.2,Rest Stop,35
LG0003626,TR002762,1,Waypoint-1,26.283523,68.496698,279.6,Fuel Stop,23
LG0003627,TR002762,2,Waypoint-2,27.783516,69.871169,559.2,Fuel Stop,28
LG0003628,TR002762,3,Waypoint-3,29.24194,71.359001,838.7,Fuel Stop,37
LG0003629,TR002762,4,Waypoint-4,30.721884,72.688165,1118.3,Fuel Stop,23
LG0003630,TR002762,5,Waypoint-5,32.142375,74.161463,1397.9,Waypoint,42
LG0003631,TR002765,1,Waypoint-1,32.053011,74.161052,80.9,Fuel Stop,34
LG0003632,TR002765,2,Waypoint-2,32.582469,73.897643,161.7,Waypoint,26
LG0003633,TR002765,3,Waypoint-3,33.053066,73.686522,242.6,Fuel Stop,30
LG0003634,TR002765,4,Waypoint-4,33.739693,73.374384,323.4,Rest Stop,16
LG0003635,TR002765,5,Waypoint-5,34.23632,73.164582,404.3,Fuel Stop,25
LG0003636,TR002766,1,Waypoint-1,32.570337,73.681322,168.9,Toll,8
LG0003637,TR002766,2,Waypoint-2,31.578923,74.27485,337.8,Fuel Stop,36
LG0003638,TR002770,1,Waypoint-1,30.924583,73.007735,170.6,Fuel Stop,14
LG0003639,TR002770,2,Waypoint-2,30.180038,71.496938,341.2,Toll,7
LG0003640,TR002775,1,Waypoint-1,31.51854,73.797465,62.7,Fuel Stop,41
LG0003641,TR002775,2,Waypoint-2,31.546463,73.115228,125.4,Waypoint,20
LG0003642,TR002776,1,Waypoint-1,26.545029,68.170835,295.1,Rest Stop,15
LG0003643,TR002776,2,Waypoint-2,28.391848,69.505483,590.1,Toll,14
LG0003644,TR002776,3,Waypoint-3,30.167829,70.585407,885.2,Rest Stop,13
LG0003645,TR002776,4,Waypoint-4,31.911201,71.826013,1180.2,Toll,15
LG0003646,TR002776,5,Waypoint-5,33.772653,73.059982,1475.3,Rest Stop,32
LG0003647,TR002779,1,Waypoint-1,27.032271,68.114168,360.1,Toll,14
LG0003648,TR002779,2,Waypoint-2,29.553144,69.209465,720.1,Toll,12
LG0003649,TR002779,3,Waypoint-3,31.612055,70.474705,1080.2,Waypoint,20
LG0003650,TR002779,4,Waypoint-4,34.010876,71.485272,1440.2,Waypoint,39
LG0003651,TR002780,1,Waypoint-1,32.637207,73.817226,182.3,Waypoint,5
LG0003652,TR002780,2,Waypoint-2,33.870738,73.391355,364.6,Fuel Stop,10
LG0003653,TR002782,1,Waypoint-1,32.716349,73.871762,182.3,Waypoint,10
LG0003654,TR002782,2,Waypoint-2,33.900404,73.41429,364.6,Fuel Stop,37
LG0003655,TR002783,1,Waypoint-1,33.82681,72.302547,83.8,Toll,15
LG0003656,TR002783,2,Waypoint-2,34.001067,71.468768,167.6,Waypoint,19
LG0003657,TR002786,1,Waypoint-1,27.087783,68.476957,353.0,Rest Stop,20
LG0003658,TR002786,2,Waypoint-2,29.242225,70.048821,706.0,Fuel Stop,41
LG0003659,TR002786,3,Waypoint-3,31.51578,71.547641,1059.0,Rest Stop,24
LG0003660,TR002786,4,Waypoint-4,33.640322,73.045045,1412.0,Toll,14
LG0003661,TR002791,1,Waypoint-1,33.228889,73.405689,99.0,Rest Stop,43
LG0003662,TR002791,2,Waypoint-2,32.633005,73.712856,198.1,Fuel Stop,41
LG0003663,TR002791,3,Waypoint-3,31.949719,73.948266,297.1,Toll,27
LG0003664,TR002791,4,Waypoint-4,31.582118,74.329578,396.2,Toll,39
LG0003665,TR002793,1,Waypoint-1,28.076273,70.082982,615.9,Rest Stop,43
LG0003666,TR002793,2,Waypoint-2,31.46888,73.169343,1231.7,Waypoint,11
LG0003667,TR002795,1,Waypoint-1,32.236141,73.125824,107.7,Rest Stop,11
LG0003668,TR002795,2,Waypoint-2,32.885726,73.025878,215.4,Fuel Stop,7
LG0003669,TR002795,3,Waypoint-3,33.646758,73.068698,323.1,Waypoint,26
LG0003670,TR002800,1,Waypoint-1,32.872961,73.893978,202.2,Toll,32
LG0003671,TR002800,2,Waypoint-2,31.495151,74.314478,404.3,Waypoint,22
LG0003672,TR002805,1,Waypoint-1,30.797869,71.08238,469.4,Rest Stop,35
LG0003673,TR002805,2,Waypoint-2,27.810284,68.999879,938.8,Fuel Stop,18
LG0003674,TR002805,3,Waypoint-3,24.895616,66.993446,1408.2,Toll,37
LG0003675,TR002807,1,Waypoint-1,31.485705,73.494343,33.1,Fuel Stop,16
LG0003676,TR002807,2,Waypoint-2,31.436738,73.746157,66.2,Fuel Stop,24
LG0003677,TR002807,3,Waypoint-3,31.434525,74.135598,99.3,Rest Stop,5
LG0003678,TR002807,4,Waypoint-4,31.495483,74.355014,132.4,Toll,29
LG0003679,TR002809,1,Waypoint-1,32.64233,73.113223,161.6,Fuel Stop,13
LG0003680,TR002809,2,Waypoint-2,31.453754,73.11012,323.1,Fuel Stop,36
LG0003681,TR002810,1,Waypoint-1,32.891018,73.41516,112.6,Fuel Stop,36
LG0003682,TR002810,2,Waypoint-2,32.202498,73.836638,225.2,Toll,13
LG0003683,TR002810,3,Waypoint-3,31.491743,74.347379,337.8,Waypoint,9
LG0003684,TR002811,1,Waypoint-1,27.829047,69.033721,451.3,Toll,26
LG0003685,TR002811,2,Waypoint-2,30.637338,71.064301,902.5,Waypoint,27
LG0003686,TR002811,3,Waypoint-3,33.731991,72.953363,1353.8,Toll,5
LG0003687,TR002812,1,Waypoint-1,27.118661,69.469568,391.6,Rest Stop,23
LG0003688,TR002812,2,Waypoint-2,29.359624,71.913013,783.1,Rest Stop,31
LG0003689,TR002812,3,Waypoint-3,31.485665,74.371224,1174.7,Rest Stop,23
LG0003690,TR002815,1,Waypoint-1,33.372332,73.656425,72.9,Toll,38
LG0003691,TR002815,2,Waypoint-2,32.972698,73.785445,145.8,Toll,39
LG0003692,TR002815,3,Waypoint-3,32.477708,73.929324,218.8,Fuel Stop,43
LG0003693,TR002815,4,Waypoint-4,31.956461,74.105557,291.7,Waypoint,14
LG0003694,TR002815,5,Waypoint-5,31.545462,74.396849,364.6,Fuel Stop,32
LG0003695,TR002817,1,Waypoint-1,32.203926,74.134159,91.2,Waypoint,10
