expense_id,fleet_id,expense_month,category,amount_pkr,description,approved_by
EX0000826,FL003,2023-09-01,Insurance Premium,72212.0,Insurance Premium for September 2023,Fleet Manager
EX0000827,FL003,2023-09-01,Depreciation,121190.0,Depreciation for September 2023,Fleet Manager
EX0000828,FL003,2023-09-01,Miscellaneous,53485.0,Miscellaneous for September 2023,Fleet Manager
EX0000829,FL003,2023-09-01,Communication,24200.0,Communication for September 2023,Fleet Manager
EX0000830,FL003,2023-09-01,Parking / Garage,88268.0,Parking / Garage for September 2023,Fleet Manager
EX0000831,FL004,2023-09-01,Staff Salaries,459290.0,Staff Salaries for September 2023,Fleet Manager
EX0000832,FL004,2023-09-01,Driver Salaries,963212.0,Driver Salaries for September 2023,Fleet Manager
EX0000833,FL004,2023-09-01,Office Rent,128794.0,Office Rent for September 2023,Fleet Manager
EX0000834,FL004,2023-09-01,Utilities,29800.0,Utilities for September 2023,Fleet Manager
EX0000835,FL004,2023-09-01,Marketing,45852.0,Marketing for September 2023,Fleet Manager
EX0000836,FL004,2023-09-01,Insurance Premium,89513.0,Insurance Premium for September 2023,Fleet Manager
EX0000837,FL004,2023-09-01,Depreciation,123129.0,Depreciation for September 2023,Fleet Manager
EX0000838,FL004,2023-09-01,Miscellaneous,63970.0,Miscellaneous for September 2023,Fleet Manager
EX0000839,FL004,2023-09-01,Communication,23274.0,Communication for September 2023,Fleet Manager
EX0000840,FL004,2023-09-01,Parking / Garage,74290.0,Parking / Garage for September 2023,Fleet Manager
EX0000841,FL001,2023-10-01,Staff Salaries,596480.0,Staff Salaries for October 2023,Fleet Manager
EX0000842,FL001,2023-10-01,Driver Salaries,520082.0,Driver Salaries for October 2023,Fleet Manager
EX0000843,FL001,2023-10-01,Office Rent,105084.0,Office Rent for October 2023,Fleet Manager
EX0000844,FL001,2023-10-01,Utilities,25470.0,Utilities for October 2023,Fleet Manager
EX0000845,FL001,2023-10-01,Marketing,45560.0,Marketing for October 2023,Fleet Manager
EX0000846,FL001,2023-10-01,Insurance Premium,56616.0,Insurance Premium for October 2023,Fleet Manager
EX0000847,FL001,2023-10-01,Depreciation,96486.0,Depreciation for October 2023,Fleet Manager
EX0000848,FL001,2023-10-01,Miscellaneous,45925.0,Miscellaneous for October 2023,Fleet Manager
EX0000849,FL001,2023-10-01,Communication,24376.0,Communication for October 2023,Fleet Manager
EX0000850,FL001,2023-10-01,Parking / Garage,61251.0,Parking / Garage for October 2023,Fleet Manager
EX0000851,FL002,2023-10-01,Staff Salaries,493818.0,Staff Salaries for October 2023,Fleet Manager
EX0000852,FL002,2023-10-01,Driver Salaries,876558.0,Driver Salaries for October 2023,Fleet Manager
EX0000853,FL002,2023-10-01,Office Rent,118613.0,Office Rent for October 2023,Fleet Manager
EX0000854,FL002,2023-10-01,Utilities,25281.0,Utilities for October 2023,Fleet Manager
EX0000855,FL002,2023-10-01,Marketing,52354.0,Marketing for October 2023,Fleet Manager
EX0000856,FL002,2023-10-01,Insurance Premium,75963.0,Insurance Premium for October 2023,Fleet Manager
EX0000857,FL002,2023-10-01,Depreciation,117733.0,Depreciation for October 2023,Fleet Manager
EX0000858,FL002,2023-10-01,Miscellaneous,53065.0,Miscellaneous for October 2023,Fleet Manager
EX0000859,FL002,2023-10-01,Communication,26914.0,Communication for October 2023,Fleet Manager
EX0000860,FL002,2023-10-01,Parking / Garage,90134.0,Parking / Garage for October 2023,Fleet Manager
EX0000861,FL003,2023-10-01,Staff Salaries,638597.0,Staff Salaries for October 2023,Fleet Manager
EX0000862,FL003,2023-10-01,Driver Salaries,840647.0,Driver Salaries for October 2023,Fleet Manager
EX0000863,FL003,2023-10-01,Office Rent,96444.0,Office Rent for October 2023,Fleet Manager
EX0000864,FL003,2023-10-01,Utilities,25515.0,Utilities for October 2023,Fleet Manager
EX0000865,FL003,2023-10-01,Marketing,63777.0,Marketing for October 2023,Fleet Manager
EX0000866,FL003,2023-10-01,Insurance Premium,73502.0,Insurance Premium for October 2023,Fleet Manager
EX0000867,FL003,2023-10-01,Depreciation,104573.0,Depreciation for October 2023,Fleet Manager
EX0000868,FL003,2023-10-01,Miscellaneous,52435.0,Miscellaneous for October 2023,Fleet Manager
EX0000869,FL003,2023-10-01,Communication,26100.0,Communication for October 2023,Fleet Manager
EX0000870,FL003,2023-10-01,Parking / Garage,93777.0,Parking / Garage for October 2023,Fleet Manager
EX0000871,FL004,2023-10-01,Staff Salaries,440173.0,Staff Salaries for October 2023,Fleet Manager
EX0000872,FL004,2023-10-01,Driver Salaries,934272.0,Driver Salaries for October 2023,Fleet Manager
EX0000873,FL004,2023-10-01,Office Rent,120313.0,Office Rent for October 2023,Fleet Manager
EX0000874,FL004,2023-10-01,Utilities,32509.0,Utilities for October 2023,Fleet Manager
EX0000875,FL004,2023-10-01,Marketing,52788.0,Marketing for October 2023,Fleet Manager
EX0000876,FL004,2023-10-01,Insurance Premium,84773.0,Insurance Premium for October 2023,Fleet Manager
EX0000877,FL004,2023-10-01,Depreciation,124549.0,Depreciation for October 2023,Fleet Manager
EX0000878,FL004,2023-10-01,Miscellaneous,58157.0,Miscellaneous for October 2023,Fleet Manager
EX0000879,FL004,2023-10-01,Communication,23311.0,Communication for October 2023,Fleet Manager
EX0000880,FL004,2023-10-01,Parking / Garage,82496.0,Parking / Garage for October 2023,Fleet Manager
EX0000881,FL001,2023-11-01,Staff Salaries,586073.0,Staff Salaries for November 2023,Fleet Manager
EX0000882,FL001,2023-11-01,Driver Salaries,558064.0,Driver Salaries for November 2023,Fleet Manager
EX0000883,FL001,2023-11-01,Office Rent,102596.0,Office Rent for November 2023,Fleet Manager
EX0000884,FL001,2023-11-01,Utilities,27501.0,Utilities for November 2023,Fleet Manager
EX0000885,FL001,2023-11-01,Marketing,43414.0,Marketing for November 2023,Fleet Manager
EX0000886,FL001,2023-11-01,Insurance Premium,68618.0,Insurance Premium for November 2023,Fleet Manager
EX0000887,FL001,2023-11-01,Depreciation,108780.0,Depreciation for November 2023,Fleet Manager
EX0000888,FL001,2023-11-01,Miscellaneous,41565.0,Miscellaneous for November 2023,Fleet Manager
EX0000889,FL001,2023-11-01,Communication,23864.0,Communication for November 2023,Fleet Manager
EX0000890,FL001,2023-11-01,Parking / Garage,55304.0,Parking / Garage for November 2023,Fleet Manager
EX0000891,FL002,2023-11-01,Staff Salaries,490421.0,Staff Salaries for November 2023,Fleet Manager
EX0000892,FL002,2023-11-01,Driver Salaries,879062.0,Driver Salaries for November 2023,Fleet Manager
EX0000893,FL002,2023-11-01,Office Rent,98197.0,Office Rent for November 2023,Fleet Manager
EX0000894,FL002,2023-11-01,Utilities,23429.0,Utilities for November 2023,Fleet Manager
EX0000895,FL002,2023-11-01,Marketing,44441.0,Marketing for November 2023,Fleet Manager
EX0000896,FL002,2023-11-01,Insurance Premium,83652.0,Insurance Premium for November 2023,Fleet Manager
EX0000897,FL002,2023-11-01,Depreciation,92567.0,Depreciation for November 2023,Fleet Manager
EX0000898,FL002,2023-11-01,Miscellaneous,42939.0,Miscellaneous for November 2023,Fleet Manager
EX0000899,FL002,2023-11-01,Communication,30378.0,Communication for November 2023,Fleet Manager
EX0000900,FL002,2023-11-01,Parking / Garage,69947.0,Parking / Garage for November 2023,Fleet Manager
EX0000901,FL003,2023-11-01,Staff Salaries,622451.0,Staff Salaries for November 2023,Fleet Manager
EX0000902,FL003,2023-11-01,Driver Salaries,875238.0,Driver Salaries for November 2023,Fleet Manager
EX0000903,FL003,2023-11-01,Office Rent,105611.0,Office Rent for November 2023,Fleet Manager
EX0000904,FL003,2023-11-01,Utilities,26554.0,Utilities for November 2023,Fleet Manager
EX0000905,FL003,2023-11-01,Marketing,47916.0,Marketing for November 2023,Fleet Manager
EX0000906,FL003,2023-11-01,Insurance Premium,87920.0,Insurance Premium for November 2023,Fleet Manager
EX0000907,FL003,2023-11-01,Depreciation,130668.0,Depreciation for November 2023,Fleet Manager
EX0000908,FL003,2023-11-01,Miscellaneous,52544.0,Miscellaneous for November 2023,Fleet Manager
EX0000909,FL003,2023-11-01,Communication,32564.0,Communication for November 2023,Fleet Manager
EX0000910,FL003,2023-11-01,Parking / Garage,99549.0,Parking / Garage for November 2023,Fleet Manager
EX0000911,FL004,2023-11-01,Staff Salaries,432660.0,Staff Salaries for November 2023,Fleet Manager
EX0000912,FL004,2023-11-01,Driver Salaries,907346.0,Driver Salaries for November 2023,Fleet Manager
EX0000913,FL004,2023-11-01,Office Rent,108399.0,Office Rent for November 2023,Fleet Manager
EX0000914,FL004,2023-11-01,Utilities,29301.0,Utilities for November 2023,Fleet Manager
EX0000915,FL004,2023-11-01,Marketing,47860.0,Marketing for November 2023,Fleet Manager
EX0000916,FL004,2023-11-01,Insurance Premium,86194.0,Insurance Premium for November 2023,Fleet Manager
EX0000917,FL004,2023-11-01,Depreciation,126122.0,Depreciation for November 2023,Fleet Manager
EX0000918,FL004,2023-11-01,Miscellaneous,62749.0,Miscellaneous for November 2023,Fleet Manager
EX0000919,FL004,2023-11-01,Communication,30774.0,Communication for November 2023,Fleet Manager
EX0000920,FL004,2023-11-01,Parking / Garage,86315.0,Parking / Garage for November 2023,Fleet Manager
EX0000921,FL001,2023-12-01,Staff Salaries,603391.0,Staff Salaries for December 2023,Fleet Manager
EX0000922,FL001,2023-12-01,Driver Salaries,572953.0,Driver Salaries for December 2023,Fleet Manager
EX0000923,FL001,2023-12-01,Office Rent,81550.0,Office Rent for December 2023,Fleet Manager
EX0000924,FL001,2023-12-01,Utilities,20390.0,Utilities for December 2023,Fleet Manager
EX0000925,FL001,2023-12-01,Marketing,49222.0,Marketing for December 2023,Fleet Manager
EX0000926,FL001,2023-12-01,Insurance Premium,65288.0,Insurance Premium for December 2023,Fleet Manager
EX0000927,FL001,2023-12-01,Depreciation,88525.0,Depreciation for December 2023,Fleet Manager
EX0000928,FL001,2023-12-01,Miscellaneous,44181.0,Miscellaneous for December 2023,Fleet Manager
EX0000929,FL001,2023-12-01,Communication,20651.0,Communication for December 2023,Fleet Manager
EX0000930,FL001,2023-12-01,Parking / Garage,77793.0,Parking / Garage for December 2023,Fleet Manager
EX0000931,FL002,2023-12-01,Staff Salaries,495301.0,Staff Salaries for December 2023,Fleet Manager
EX0000932,FL002,2023-12-01,Driver Salaries,797622.0,Driver Salaries for December 2023,Fleet Manager
EX0000933,FL002,2023-12-01,Office Rent,86192.0,Office Rent for December 2023,Fleet Manager
EX0000934,FL002,2023-12-01,Utilities,26759.0,Utilities for December 2023,Fleet Manager
EX0000935,FL002,2023-12-01,Marketing,52469.0,Marketing for December 2023,Fleet Manager
EX0000936,FL002,2023-12-01,Insurance Premium,85981.0,Insurance Premium for December 2023,Fleet Manager
EX0000937,FL002,2023-12-01,Depreciation,123580.0,Depreciation for December 2023,Fleet Manager
EX0000938,FL002,2023-12-01,Miscellaneous,62826.0,Miscellaneous for December 2023,Fleet Manager
EX0000939,FL002,2023-12-01,Communication,27338.0,Communication for December 2023,Fleet Manager
EX0000940,FL002,2023-12-01,Parking / Garage,79988.0,Parking / Garage for December 2023,Fleet Manager
EX0000941,FL003,2023-12-01,Staff Salaries,640345.0,Staff Salaries for December 2023,Fleet Manager
EX0000942,FL003,2023-12-01,Driver Salaries,845804.0,Driver Salaries for December 2023,Fleet Manager
EX0000943,FL003,2023-12-01,Office Rent,124272.0,Office Rent for December 2023,Fleet Manager
EX0000944,FL003,2023-12-01,Utilities,29448.0,Utilities for December 2023,Fleet Manager
EX0000945,FL003,2023-12-01,Marketing,49960.0,Marketing for December 2023,Fleet Manager
EX0000946,FL003,2023-12-01,Insurance Premium,73789.0,Insurance Premium for December 2023,Fleet Manager
EX0000947,FL003,2023-12-01,Depreciation,135199.0,Depreciation for December 2023,Fleet Manager
EX0000948,FL003,2023-12-01,Miscellaneous,62176.0,Miscellaneous for December 2023,Fleet Manager
EX0000949,FL003,2023-12-01,Communication,30861.0,Communication for December 2023,Fleet Manager
EX0000950,FL003,2023-12-01,Parking / Garage,99322.0,Parking / Garage for December 2023,Fleet Manager
EX0000951,FL004,2023-12-01,Staff Salaries,435105.0,Staff Salaries for December 2023,Fleet Manager
EX0000952,FL004,2023-12-01,Driver Salaries,993042.0,Driver Salaries for December 2023,Fleet Manager
EX0000953,FL004,2023-12-01,Office Rent,100504.0,Office Rent for December 2023,Fleet Manager
EX0000954,FL004,2023-12-01,Utilities,32035.0,Utilities for December 2023,Fleet Manager
EX0000955,FL004,2023-12-01,Marketing,57569.0,Marketing for December 2023,Fleet Manager
EX0000956,FL004,2023-12-01,Insurance Premium,83411.0,Insurance Premium for December 2023,Fleet Manager
EX0000957,FL004,2023-12-01,Depreciation,93188.0,Depreciation for December 2023,Fleet Manager
EX0000958,FL004,2023-12-01,Miscellaneous,51896.0,Miscellaneous for December 2023,Fleet Manager
EX0000959,FL004,2023-12-01,Communication,30631.0,Communication for December 2023,Fleet Manager
EX0000960,FL004,2023-12-01,Parking / Garage,86118.0,Parking / Garage for December 2023,Fleet Manager
EX0000961,FL001,2024-01-01,Staff Salaries,629639.0,Staff Salaries for January 2024,Fleet Manager
EX0000962,FL001,2024-01-01,Driver Salaries,531734.0,Driver Salaries for January 2024,Fleet Manager
EX0000963,FL001,2024-01-01,Office Rent,109672.0,Office Rent for January 2024,Fleet Manager
EX0000964,FL001,2024-01-01,Utilities,20284.0,Utilities for January 2024,Fleet Manager
EX0000965,FL001,2024-01-01,Marketing,54791.0,Marketing for January 2024,Fleet Manager
EX0000966,FL001,2024-01-01,Insurance Premium,57952.0,Insurance Premium for January 2024,Fleet Manager
EX0000967,FL001,2024-01-01,Depreciation,78537.0,Depreciation for January 2024,Fleet Manager
EX0000968,FL001,2024-01-01,Miscellaneous,52984.0,Miscellaneous for January 2024,Fleet Manager
EX0000969,FL001,2024-01-01,Communication,25385.0,Communication for January 2024,Fleet Manager
EX0000970,FL001,2024-01-01,Parking / Garage,82358.0,Parking / Garage for January 2024,Fleet Manager
EX0000971,FL002,2024-01-01,Staff Salaries,503983.0,Staff Salaries for January 2024,Fleet Manager
EX0000972,FL002,2024-01-01,Driver Salaries,860670.0,Driver Salaries for January 2024,Fleet Manager
EX0000973,FL002,2024-01-01,Office Rent,96450.0,Office Rent for January 2024,Fleet Manager
EX0000974,FL002,2024-01-01,Utilities,22702.0,Utilities for January 2024,Fleet Manager
EX0000975,FL002,2024-01-01,Marketing,62854.0,Marketing for January 2024,Fleet Manager
EX0000976,FL002,2024-01-01,Insurance Premium,83996.0,Insurance Premium for January 2024,Fleet Manager
EX0000977,FL002,2024-01-01,Depreciation,94040.0,Depreciation for January 2024,Fleet Manager
EX0000978,FL002,2024-01-01,Miscellaneous,50409.0,Miscellaneous for January 2024,Fleet Manager
EX0000979,FL002,2024-01-01,Communication,31769.0,Communication for January 2024,Fleet Manager
EX0000980,FL002,2024-01-01,Parking / Garage,90693.0,Parking / Garage for January 2024,Fleet Manager
EX0000981,FL003,2024-01-01,Staff Salaries,631702.0,Staff Salaries for January 2024,Fleet Manager
EX0000982,FL003,2024-01-01,Driver Salaries,848175.0,Driver Salaries for January 2024,Fleet Manager
EX0000983,FL003,2024-01-01,Office Rent,99724.0,Office Rent for January 2024,Fleet Manager
EX0000984,FL003,2024-01-01,Utilities,31627.0,Utilities for January 2024,Fleet Manager
EX0000985,FL003,2024-01-01,Marketing,58134.0,Marketing for January 2024,Fleet Manager
EX0000986,FL003,2024-01-01,Insurance Premium,105651.0,Insurance Premium for January 2024,Fleet Manager
EX0000987,FL003,2024-01-01,Depreciation,114016.0,Depreciation for January 2024,Fleet Manager
EX0000988,FL003,2024-01-01,Miscellaneous,62581.0,Miscellaneous for January 2024,Fleet Manager
EX0000989,FL003,2024-01-01,Communication,32112.0,Communication for January 2024,Fleet Manager
EX0000990,FL003,2024-01-01,Parking / Garage,103517.0,Parking / Garage for January 2024,Fleet Manager
EX0000991,FL004,2024-01-01,Staff Salaries,439915.0,Staff Salaries for January 2024,Fleet Manager
EX0000992,FL004,2024-01-01,Driver Salaries,907092.0,Driver Salaries for January 2024,Fleet Manager
EX0000993,FL004,2024-01-01,Office Rent,98689.0,Office Rent for January 2024,Fleet Manager
EX0000994,FL004,2024-01-01,Utilities,27390.0,Utilities for January 2024,Fleet Manager
EX0000995,FL004,2024-01-01,Marketing,57498.0,Marketing for January 2024,Fleet Manager
EX0000996,FL004,2024-01-01,Insurance Premium,87911.0,Insurance Premium for January 2024,Fleet Manager
EX0000997,FL004,2024-01-01,Depreciation,117950.0,Depreciation for January 2024,Fleet Manager
EX0000998,FL004,2024-01-01,Miscellaneous,49607.0,Miscellaneous for January 2024,Fleet Manager
EX0000999,FL004,2024-01-01,Communication,28482.0,Communication for January 2024,Fleet Manager
EX0001000,FL004,2024-01-01,Parking / Garage,91417.0,Parking / Garage for January 2024,Fleet Manager
EX0001001,FL001,2024-02-01,Staff Salaries,615406.0,Staff Salaries for February 2024,Fleet Manager
EX0001002,FL001,2024-02-01,Driver Salaries,572610.0,Driver Salaries for February 2024,Fleet Manager
EX0001003,FL001,2024-02-01,Office Rent,89948.0,Office Rent for February 2024,Fleet Manager
EX0001004,FL001,2024-02-01,Utilities,21514.0,Utilities for February 2024,Fleet Manager
EX0001005,FL001,2024-02-01,Marketing,47465.0,Marketing for February 2024,Fleet Manager
EX0001006,FL001,2024-02-01,Insurance Premium,61247.0,Insurance Premium for February 2024,Fleet Manager
EX0001007,FL001,2024-02-01,Depreciation,107071.0,Depreciation for February 2024,Fleet Manager
EX0001008,FL001,2024-02-01,Miscellaneous,54997.0,Miscellaneous for February 2024,Fleet Manager
EX0001009,FL001,2024-02-01,Communication,27509.0,Communication for February 2024,Fleet Manager
EX0001010,FL001,2024-02-01,Parking / Garage,56381.0,Parking / Garage for February 2024,Fleet Manager
EX0001011,FL002,2024-02-01,Staff Salaries,496740.0,Staff Salaries for February 2024,Fleet Manager
EX0001012,FL002,2024-02-01,Driver Salaries,873824.0,Driver Salaries for February 2024,Fleet Manager
EX0001013,FL002,2024-02-01,Office Rent,108707.0,Office Rent for February 2024,Fleet Manager
EX0001014,FL002,2024-02-01,Utilities,30488.0,Utilities for February 2024,Fleet Manager
