trip_id,fleet_id,vehicle_id,driver_id,customer_id,booking_type,booking_datetime,pickup_datetime,dropoff_datetime,duration_days,pickup_city,dropoff_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,trip_fare_pkr,driver_allowance_pkr,with_driver,self_drive,status,cancellation_reason
TR004429,FL001,VH00081,,CU01279,Wedding,2026-05-07 14:19:00,2026-05-07 16:06:00,2026-05-10 10:06:00,2.75,Islamabad,Karachi,33.670735,73.048496,24.862386,67.005197,1421.9,172350.0,0.0,False,True,Completed,
TR004430,FL002,VH00059,DR0053,CU01706,Intercity,2025-10-28 15:21:00,2025-10-28 17:02:00,2025-10-30 17:30:48,2.02,Lahore,Gujranwala,31.532464,74.327158,32.191881,74.175256,73.4,66944.0,1475.0,True,False,Completed,
TR004431,FL001,VH00052,DR0010,CU01941,Intercity,2022-04-02 10:09:00,2022-04-02 11:49:00,2022-04-04 04:08:12,1.68,Karachi,Rawalpindi,24.84007,66.989591,33.564029,73.017938,1468.7,89535.0,1600.0,True,False,Completed,
TR004432,FL002,VH00022,DR0026,CU01994,Intercity,2026-03-21 17:37:00,2026-03-21 18:56:00,2026-03-24 01:39:12,2.28,Karachi,Murree,24.874709,67.004261,33.900485,73.395467,1534.7,36577.0,1987.0,True,False,Completed,
TR004433,FL003,VH00118,DR0039,CU00038,Intercity,2025-05-21 17:12:00,2025-05-21 19:48:00,2025-05-24 03:57:36,2.34,Lahore,Nathiagali,31.521305,74.369078,34.063504,73.378187,386.7,133868.0,1331.0,True,False,Completed,
TR004434,FL002,VH00009,DR0049,CU01570,Airport Transfer,2024-10-17 08:00:00,2024-10-17 10:34:00,2024-10-17 13:12:24,0.11,Lahore,Islamabad,31.517823,74.362138,33.680901,73.048914,375.1,10744.0,2709.0,True,False,Completed,
TR004435,FL002,VH00015,DR0008,CU01106,Corporate,2026-04-02 08:10:00,2026-04-02 10:38:00,2026-04-05 02:57:12,2.68,Murree,Murree,33.902642,73.394304,33.920123,73.414858,70.5,39111.0,2337.0,True,False,Completed,
TR004436,FL001,VH00016,,CU00893,Intercity,2023-01-09 15:44:00,2023-01-09 19:33:00,2023-01-11 22:11:24,2.11,Lahore,Gujranwala,31.52789,74.351041,32.184959,74.208421,73.4,15832.0,0.0,False,True,Completed,
TR004437,FL001,VH00089,DR0039,CU01205,Airport Transfer,2023-07-06 11:43:00,2023-07-06 12:48:00,2023-07-07 00:04:48,0.47,Murree,Islamabad,33.924662,73.372905,33.684394,73.055614,72.3,10625.0,2911.0,True,False,Completed,
TR004438,FL003,VH00109,DR0055,CU00455,City Ride,2024-08-09 19:47:00,2024-08-09 21:36:00,2024-08-10 06:00:00,0.35,Lahore,Lahore,31.522122,74.353651,31.518067,74.347861,38.3,12186.0,1288.0,True,False,Completed,
TR004439,FL003,VH00060,DR0021,CU01380,City Ride,2023-02-18 22:40:00,2023-02-19 00:30:00,2023-02-19 13:56:24,0.56,Islamabad,Islamabad,33.688098,73.04914,33.677138,73.060054,61.4,14597.0,1538.0,True,False,Completed,
TR004440,FL001,VH00025,DR0016,CU01516,Tourism / Northern Areas,2024-07-13 17:27:00,2024-07-13 20:39:00,2024-07-22 14:53:24,8.76,Rawalpindi,Rawalpindi,33.562975,73.01525,33.555599,73.008083,50.8,147746.0,1402.0,True,False,Completed,
TR004441,FL002,VH00004,DR0036,CU00676,Tourism / Northern Areas,2026-01-18 18:45:00,2026-01-18 19:21:00,2026-01-27 19:21:00,9.0,Islamabad,Rawalpindi,33.691019,73.053613,33.555428,73.024458,15.2,262983.0,2459.0,True,False,Completed,
TR004442,FL002,VH00100,DR0046,CU00538,Airport Transfer,2024-11-03 09:37:00,2024-11-03 13:27:00,2024-11-03 22:34:12,0.38,Abbottabad,Lahore,34.147576,73.213332,31.536913,74.367866,404.3,7823.0,2174.0,True,False,In Progress,
TR004443,FL001,VH00106,DR0041,CU01036,Airport Transfer,2022-01-10 12:23:00,2022-01-10 15:02:00,2022-01-10 19:35:36,0.19,Karachi,Lahore,24.862971,66.997998,31.517207,74.371872,1206.5,19165.0,1026.0,True,False,Completed,
TR004444,FL001,VH00036,,CU00641,City Ride,2026-04-04 16:47:00,2026-04-04 19:16:00,2026-04-05 06:04:00,0.45,Rawalpindi,Nathiagali,33.575109,73.018357,34.06195,73.37065,83.4,2664.0,0.0,False,True,Completed,
TR004445,FL001,VH00077,DR0033,CU01942,Tourism / Northern Areas,2022-03-28 14:39:00,2022-03-28 16:14:00,2022-04-01 16:14:00,4.0,Karachi,Karachi,24.856026,66.996474,24.871733,67.010829,48.5,67066.0,2436.0,True,False,Completed,
TR004446,FL001,VH00115,DR0023,CU01461,Tourism / Northern Areas,2023-02-27 19:22:00,2023-02-27 21:22:00,2023-03-03 11:17:12,3.58,Peshawar,Peshawar,34.000732,71.513259,34.025257,71.529883,43.3,287709.0,2595.0,True,False,No Show,
TR004447,FL001,VH00062,DR0032,CU01015,Intercity,2026-02-14 07:56:00,2026-02-14 11:11:00,2026-02-16 05:25:24,1.76,Karachi,Abbottabad,24.853535,67.000583,34.145688,73.199848,1552.2,83517.0,2681.0,True,False,Completed,
TR004448,FL001,VH00003,DR0047,CU00079,Airport Transfer,2023-05-05 10:32:00,2023-05-05 14:12:00,2023-05-05 20:12:00,0.25,Karachi,Lahore,24.870242,67.005588,31.530387,74.364904,1180.3,36891.0,542.0,True,False,In Progress,
TR004449,FL003,VH00028,DR0019,CU01288,Airport Transfer,2022-02-07 14:03:00,2022-02-07 15:27:00,2022-02-08 02:29:24,0.46,Rawalpindi,Islamabad,33.552748,73.02103,33.673941,73.0554,14.8,7514.0,1129.0,True,False,Completed,
TR004450,FL002,VH00009,DR0041,CU00047,Intercity,2024-07-20 12:09:00,2024-07-20 12:39:00,2024-07-22 15:31:48,2.12,Karachi,Multan,24.858341,67.009179,30.164555,71.532114,960.3,50342.0,1464.0,True,False,Completed,
TR004451,FL001,VH00033,DR0054,CU00967,City Ride,2025-04-16 20:05:00,2025-04-16 20:44:00,2025-04-17 14:29:36,0.74,Karachi,Karachi,24.861998,67.005461,24.856774,66.99603,46.2,15693.0,1199.0,True,False,Completed,
TR004452,FL001,VH00117,DR0017,CU00112,City Ride,2026-02-04 14:23:00,2026-02-04 16:04:00,2026-02-05 04:18:24,0.51,Islamabad,Islamabad,33.695901,73.034923,33.683713,73.040075,71.6,7345.0,1684.0,True,False,In Progress,
TR004453,FL002,VH00068,,CU01335,Corporate,2024-05-26 00:24:00,2024-05-26 03:46:00,2024-06-01 01:50:48,5.92,Islamabad,Lahore,33.687823,73.067754,31.506788,74.371205,397.3,68687.0,0.0,False,True,Completed,
TR004454,FL004,VH00103,DR0021,CU01853,City Ride,2022-12-05 15:03:00,2022-12-05 17:08:00,2022-12-06 11:08:00,0.75,Lahore,Lahore,31.526422,74.362984,31.525307,74.37004,43.4,19243.0,1505.0,True,False,Completed,
TR004455,FL003,VH00119,DR0007,CU01725,Wedding,2024-10-23 22:02:00,2024-10-23 23:20:00,2024-10-25 12:17:36,1.54,Islamabad,Islamabad,33.689702,73.032421,33.694423,73.061955,70.7,13981.0,2850.0,True,False,No Show,
TR004456,FL003,VH00072,DR0051,CU01057,Monthly Contract,2026-06-27 16:02:00,2026-06-27 18:47:00,2026-06-28 00:47:00,32.43,Lahore,Lahore,31.51274,74.354728,31.534553,74.367832,78.2,296814.0,1168.0,True,False,Completed,
TR004457,FL001,VH00098,DR0052,CU01762,Intercity,2025-07-09 22:24:00,2025-07-09 23:36:00,2025-07-12 00:19:12,2.03,Lahore,Murree,31.55965,74.359837,33.903808,73.372514,364.6,48860.0,1581.0,True,False,Completed,
TR004458,FL001,VH00067,DR0023,CU01978,Intercity,2023-06-20 10:16:00,2023-06-20 14:04:00,2023-06-23 14:04:00,3.0,Islamabad,Rawalpindi,33.670144,73.057463,33.579897,73.031997,14.6,74890.0,2207.0,True,False,Completed,
TR004459,FL002,VH00050,DR0004,CU00478,City Ride,2024-06-01 18:50:00,2024-06-01 21:41:00,2024-06-02 07:31:24,0.41,Rawalpindi,Lahore,33.542026,73.015767,31.516082,74.35513,337.8,32045.0,2432.0,True,False,Completed,
TR004460,FL004,VH00014,,CU00988,Corporate,2023-09-22 08:53:00,2023-09-22 12:32:00,2023-09-29 02:56:00,6.6,Rawalpindi,Rawalpindi,33.573042,73.023942,33.572295,73.021646,24.2,123594.0,0.0,False,True,Completed,
TR004461,FL003,VH00083,DR0059,CU01007,Airport Transfer,2025-06-21 10:56:00,2025-06-21 14:18:00,2025-06-22 00:37:12,0.43,Nathiagali,Lahore,34.063361,73.374752,31.528195,74.378847,386.7,16228.0,1487.0,True,False,Completed,
TR004462,FL003,VH00063,,CU01313,Monthly Contract,2025-06-05 11:48:00,2025-06-05 14:46:00,2025-07-04 05:38:48,28.62,Karachi,Lahore,24.841452,67.004454,31.535758,74.361133,1291.3,389571.0,0.0,False,True,Completed,
TR004463,FL004,VH00096,,CU01838,City Ride,2024-03-03 17:25:00,2024-03-03 18:26:00,2024-03-04 07:38:00,0.55,Faisalabad,Multan,31.45683,73.128196,30.164548,71.536608,273.7,5910.0,0.0,False,True,Completed,
TR004464,FL002,VH00093,DR0052,CU01376,City Ride,2022-09-19 07:55:00,2022-09-19 10:37:00,2022-09-20 03:25:00,0.7,Lahore,Lahore,31.524905,74.35469,31.520753,74.367569,17.5,9224.0,1435.0,True,False,Completed,
TR004465,FL003,VH00057,,CU01471,Airport Transfer,2023-03-21 06:47:00,2023-03-21 10:06:00,2023-03-21 13:42:00,0.15,Rawalpindi,Islamabad,33.568417,73.020776,33.690716,73.020531,0.0,309.0,0.0,False,True,Cancelled,Vehicle Issue
TR004466,FL001,VH00007,DR0021,CU00142,Corporate,2022-11-09 05:32:00,2022-11-09 06:06:00,2022-11-15 05:22:48,5.97,Islamabad,Rawalpindi,33.702082,73.038842,33.559349,73.018973,14.7,32339.0,511.0,True,False,Completed,
TR004467,FL002,VH00022,DR0025,CU01311,Intercity,2024-08-15 17:31:00,2024-08-15 19:00:00,2024-08-17 19:00:00,2.0,Lahore,Abbottabad,31.513844,74.363843,34.150633,73.217125,0.0,3433.0,590.0,True,False,Cancelled,Vehicle Issue
TR004468,FL002,VH00085,DR0028,CU00346,Tourism / Northern Areas,2026-03-25 10:26:00,2026-03-25 10:56:00,2026-03-28 16:41:36,3.24,Islamabad,Islamabad,33.678073,73.045588,33.675507,73.051319,74.9,19216.0,2174.0,True,False,In Progress,
TR004469,FL003,VH00088,DR0048,CU00673,City Ride,2026-04-07 08:19:00,2026-04-07 09:11:00,2026-04-08 05:20:36,0.84,Islamabad,Islamabad,33.675465,73.044666,33.672101,73.034557,25.9,5751.0,2726.0,True,False,Completed,
TR004470,FL002,VH00056,DR0047,CU00377,Event,2025-12-08 19:38:00,2025-12-08 20:25:00,2025-12-09 21:51:24,1.06,Rawalpindi,Rawalpindi,33.572795,73.003834,33.556433,73.012229,12.2,11903.0,1067.0,True,False,Completed,
TR004471,FL003,VH00057,DR0037,CU00850,City Ride,2023-10-01 08:10:00,2023-10-01 11:18:00,2023-10-01 21:08:24,0.41,Gujranwala,Islamabad,32.201907,74.195295,33.686504,73.044097,257.2,28653.0,2099.0,True,False,Completed,
TR004472,FL001,VH00034,,CU00943,City Ride,2025-04-21 08:32:00,2025-04-21 09:27:00,2025-04-21 17:36:36,0.34,Rawalpindi,Rawalpindi,33.571478,73.035282,33.568009,73.016311,18.4,1482.0,0.0,False,True,Completed,
TR004473,FL002,VH00042,DR0056,CU01112,Corporate,2023-06-06 14:39:00,2023-06-06 17:55:00,2023-06-10 00:23:48,3.27,Lahore,Lahore,31.517776,74.362254,31.532284,74.368213,30.4,81315.0,2244.0,True,False,Completed,
TR004474,FL002,VH00079,DR0023,CU01626,Intercity,2025-08-09 17:54:00,2025-08-09 19:30:00,2025-08-11 09:54:00,1.6,Islamabad,Lahore,33.683406,73.066948,31.515991,74.376517,372.7,31701.0,2471.0,True,False,Completed,
TR004475,FL001,VH00065,DR0054,CU00858,City Ride,2025-01-08 10:36:00,2025-01-08 12:56:00,2025-01-09 02:51:12,0.58,Quetta,Quetta,30.177062,66.981399,30.171197,66.98305,0.0,2564.0,2898.0,True,False,Cancelled,
TR004476,FL002,VH00080,DR0043,CU00985,City Ride,2024-01-18 20:22:00,2024-01-18 21:26:00,2024-01-19 14:14:00,0.7,Islamabad,Islamabad,33.68827,73.025649,33.699145,73.047888,63.7,13216.0,1999.0,True,False,Completed,
TR004477,FL001,VH00107,DR0011,CU00015,Intercity,2025-10-24 10:45:00,2025-10-24 12:40:00,2025-10-27 08:49:36,2.84,Islamabad,Abbottabad,33.701891,73.025099,34.141079,73.209636,118.9,54892.0,1746.0,True,False,Completed,
TR004478,FL003,VH00105,DR0010,CU01288,City Ride,2023-08-06 05:46:00,2023-08-06 07:07:00,2023-08-07 05:26:12,0.93,Lahore,Lahore,31.538967,74.35373,31.512341,74.367366,65.2,8296.0,1458.0,True,False,Completed,
TR004479,FL003,VH00040,DR0043,CU00370,Corporate,2025-12-14 17:38:00,2025-12-14 21:38:00,2025-12-19 16:21:12,4.78,Karachi,Karachi,24.864678,66.992647,24.856997,66.998975,58.6,23002.0,2817.0,True,False,Completed,
TR004480,FL001,VH00076,,CU01953,Intercity,2025-07-06 13:54:00,2025-07-06 16:54:00,2025-07-08 02:15:36,1.39,Lahore,Karachi,31.525731,74.377547,24.854413,66.997201,1283.8,53629.0,0.0,False,True,Completed,
TR004481,FL001,VH00051,DR0060,CU01461,Corporate,2023-10-16 20:26:00,2023-10-16 22:19:00,2023-10-19 08:52:36,2.44,Karachi,Karachi,24.859741,67.002477,24.87004,66.994745,24.3,74443.0,1174.0,True,False,Completed,
TR004482,FL003,VH00075,DR0033,CU01838,Tourism / Northern Areas,2024-11-10 16:00:00,2024-11-10 19:13:00,2024-11-17 03:22:36,6.34,Islamabad,Islamabad,33.694358,73.064017,33.683218,73.035674,22.2,44773.0,2302.0,True,False,Completed,
TR004483,FL001,VH00084,,CU00064,Tourism / Northern Areas,2024-09-28 20:56:00,2024-09-28 22:03:00,2024-10-06 23:00:36,8.04,Karachi,Karachi,24.854825,67.006296,24.851271,67.003817,0.0,880.0,0.0,False,True,Cancelled,Vehicle Issue
TR004484,FL004,VH00101,DR0017,CU01493,Wedding,2026-06-14 06:55:00,2026-06-14 10:38:00,2026-06-15 14:42:48,1.17,Karachi,Lahore,24.842139,67.014225,31.517568,74.337446,1234.9,32756.0,822.0,True,False,Completed,
TR004485,FL003,VH00088,,CU01728,Intercity,2023-09-03 10:51:00,2023-09-03 14:24:00,2023-09-04 21:50:24,1.31,Karachi,Rawalpindi,24.864431,67.01315,33.55394,73.020969,1468.7,34678.0,0.0,False,True,Completed,
TR004486,FL003,VH00104,DR0016,CU01819,Intercity,2023-12-12 22:06:00,2023-12-12 22:52:00,2023-12-14 03:25:36,1.19,Karachi,Abbottabad,24.870064,66.995971,34.153834,73.200237,1552.2,37318.0,2223.0,True,False,In Progress,
TR004487,FL002,VH00059,DR0056,CU01247,Event,2026-05-02 17:18:00,2026-05-02 20:59:00,2026-05-04 07:03:48,1.42,Islamabad,Islamabad,33.700976,73.031009,33.67347,73.049826,70.0,48348.0,546.0,True,False,Completed,
TR004488,FL002,VH00078,DR0025,CU01444,City Ride,2023-10-27 07:44:00,2023-10-27 10:08:00,2023-10-28 08:41:36,0.94,Lahore,Lahore,31.536065,74.368872,31.528004,74.376402,37.3,53388.0,2900.0,True,False,Completed,
TR004489,FL003,VH00048,DR0012,CU00739,City Ride,2026-06-12 08:43:00,2026-06-12 11:03:00,2026-06-13 10:19:48,0.97,Karachi,Karachi,24.864701,66.992272,24.853971,67.004537,26.4,18053.0,902.0,True,False,Completed,
TR004490,FL004,VH00095,DR0015,CU00529,Tourism / Northern Areas,2022-11-14 06:31:00,2022-11-14 09:22:00,2022-11-23 23:17:12,9.58,Gujranwala,Islamabad,32.171037,74.198645,33.694293,73.064624,257.2,280027.0,1258.0,True,False,Completed,
TR004491,FL003,VH00105,DR0031,CU01940,City Ride,2022-04-04 20:48:00,2022-04-04 22:08:00,2022-04-05 16:36:48,0.77,Abbottabad,Abbottabad,34.153965,73.219692,34.144461,73.218048,12.5,6039.0,1121.0,True,False,Completed,
TR004492,FL001,VH00077,DR0036,CU00220,Tourism / Northern Areas,2026-05-11 14:38:00,2026-05-11 15:42:00,2026-05-17 09:27:36,5.74,Peshawar,Abbottabad,33.99665,71.522694,34.142542,73.219905,202.8,100901.0,2640.0,True,False,In Progress,
TR004493,FL003,VH00040,DR0028,CU00146,Airport Transfer,2024-04-03 20:25:00,2024-04-03 21:53:00,2024-04-04 03:53:00,0.25,Karachi,Lahore,24.853696,66.997562,31.523665,74.349074,1281.7,16547.0,1648.0,True,False,Completed,
TR004494,FL001,VH00023,DR0043,CU00255,Airport Transfer,2023-01-25 12:55:00,2023-01-25 13:50:00,2023-01-25 23:54:48,0.42,Nathiagali,Islamabad,34.05805,73.3877,33.683749,73.042225,77.9,19972.0,2038.0,True,False,Completed,
TR004495,FL004,VH00037,,CU00242,Wedding,2022-11-25 21:28:00,2022-11-25 21:58:00,2022-11-27 10:26:48,1.52,Faisalabad,Islamabad,31.466398,73.142109,33.672057,73.045136,0.0,1769.0,0.0,False,True,Cancelled,No Show
TR004496,FL003,VH00026,DR0017,CU01502,Tourism / Northern Areas,2024-09-15 09:41:00,2024-09-15 11:36:00,2024-09-18 11:50:24,3.01,Lahore,Lahore,31.532871,74.364662,31.522883,74.365472,20.1,12742.0,1053.0,True,False,Completed,
TR004497,FL001,VH00065,,CU01317,Wedding,2022-03-17 12:46:00,2022-03-17 13:20:00,2022-03-19 11:10:24,1.91,Karachi,Karachi,24.866992,67.001267,24.84436,67.001789,35.7,48397.0,0.0,False,True,Completed,
TR004498,FL001,VH00065,DR0046,CU00986,Intercity,2026-06-15 18:35:00,2026-06-15 20:29:00,2026-06-16 20:29:00,1.0,Karachi,Peshawar,24.883872,67.001636,34.018372,71.522907,1440.2,96414.0,1324.0,True,False,Completed,
TR004499,FL003,VH00054,DR0015,CU01693,Intercity,2026-03-20 08:56:00,2026-03-20 10:22:00,2026-03-22 01:29:12,1.63,Lahore,Islamabad,31.51486,74.3553,33.67638,73.059393,365.7,323158.0,2724.0,True,False,Completed,
TR004500,FL001,VH00011,DR0049,CU00617,Airport Transfer,2024-02-24 12:55:00,2024-02-24 15:38:00,2024-02-25 03:23:36,0.49,Faisalabad,Islamabad,31.449913,73.128819,33.675413,73.063877,323.1,7273.0,1652.0,True,False,Completed,
TR004501,FL003,VH00048,DR0060,CU00818,City Ride,2025-12-23 09:40:00,2025-12-23 11:20:00,2025-12-24 06:46:24,0.81,Islamabad,Islamabad,33.677784,73.052188,33.675515,73.044427,72.6,16845.0,2327.0,True,False,Completed,
TR004502,FL001,VH00049,DR0058,CU00022,Intercity,2024-05-02 17:12:00,2024-05-02 19:29:00,2024-05-04 00:45:48,1.22,Islamabad,Peshawar,33.683354,73.07399,34.038622,71.532727,167.1,22224.0,2174.0,True,False,Completed,
TR004503,FL003,VH00109,DR0056,CU01806,Intercity,2022-05-08 11:02:00,2022-05-08 12:34:00,2022-05-09 20:43:36,1.34,Karachi,Abbottabad,24.855131,67.011973,34.11922,73.218477,1552.2,145044.0,773.0,True,False,Completed,
TR004504,FL001,VH00064,,CU00741,Wedding,2023-10-20 14:10:00,2023-10-20 17:51:00,2023-10-23 13:31:48,2.82,Islamabad,Islamabad,33.695203,73.051768,33.681135,73.056221,49.7,17094.0,0.0,False,True,Completed,
TR004505,FL001,VH00087,DR0052,CU01716,City Ride,2022-05-20 12:51:00,2022-05-20 16:28:00,2022-05-21 12:08:48,0.82,Islamabad,Islamabad,33.670811,73.051626,33.674271,73.041257,17.5,9866.0,2120.0,True,False,Completed,
TR004506,FL003,VH00013,DR0053,CU00098,Airport Transfer,2024-08-03 19:22:00,2024-08-03 22:23:00,2024-08-04 07:59:00,0.4,Karachi,Lahore,24.833689,66.994805,31.503971,74.359343,1174.8,82615.0,1341.0,True,False,Completed,
TR004507,FL001,VH00051,DR0040,CU00940,Intercity,2025-08-10 12:57:00,2025-08-10 15:38:00,2025-08-12 11:18:48,1.82,Karachi,Islamabad,24.84204,67.001741,33.678789,73.049241,1402.5,138590.0,968.0,True,False,Completed,
TR004508,FL001,VH00099,DR0039,CU00855,Airport Transfer,2025-10-06 16:43:00,2025-10-06 20:02:00,2025-10-06 22:26:00,0.1,Islamabad,Islamabad,33.70602,73.033345,33.677718,73.046148,50.8,1791.0,2145.0,True,False,Completed,
TR004509,FL002,VH00001,DR0012,CU00501,Intercity,2025-03-15 20:30:00,2025-03-15 23:36:00,2025-03-17 12:48:00,1.55,Karachi,Faisalabad,24.846791,66.988711,31.444872,73.134107,1231.7,20278.0,935.0,True,False,Completed,
TR004510,FL003,VH00060,DR0055,CU01943,Corporate,2026-03-18 06:42:00,2026-03-18 10:21:00,2026-03-20 14:40:12,2.18,Islamabad,Islamabad,33.685876,73.053971,33.67677,73.061035,68.6,50347.0,1012.0,True,False,Completed,
TR004511,FL002,VH00015,DR0057,CU00104,Corporate,2024-01-07 20:04:00,2024-01-07 21:22:00,2024-01-10 00:43:36,2.14,Karachi,Karachi,24.855932,66.986701,24.848248,66.992568,13.9,30043.0,2436.0,True,False,Completed,
TR004512,FL001,VH00108,DR0038,CU01138,Intercity,2024-06-21 07:12:00,2024-06-21 10:18:00,2024-06-24 07:10:48,2.87,Islamabad,Quetta,33.682653,73.052655,30.18904,66.978057,900.7,223822.0,1058.0,True,False,Completed,
TR004513,FL002,VH00110,DR0053,CU00919,City Ride,2025-09-07 08:00:00,2025-09-07 10:51:00,2025-09-07 18:31:48,0.32,Rawalpindi,Rawalpindi,33.562526,73.030095,33.56716,73.011811,26.3,10020.0,756.0,True,False,Completed,
TR004514,FL003,VH00118,DR0028,CU01684,Airport Transfer,2022-05-18 19:13:00,2022-05-18 21:46:00,2022-05-19 00:53:12,0.13,Lahore,Islamabad,31.505883,74.358644,33.679218,73.034879,396.4,37430.0,1096.0,True,False,Completed,
TR004515,FL003,VH00105,DR0012,CU00752,Corporate,2023-01-10 19:30:00,2023-01-10 20:18:00,2023-01-16 15:15:36,5.79,Lahore,Lahore,31.519751,74.366979,31.511583,74.350638,72.3,44975.0,1161.0,True,False,Completed,
TR004516,FL002,VH00068,,CU00907,Tourism / Northern Areas,2025-10-05 13:44:00,2025-10-05 14:24:00,2025-10-12 15:21:36,7.04,Islamabad,Islamabad,33.68222,73.047697,33.686127,73.04654,53.4,72462.0,0.0,False,True,Completed,
TR004517,FL001,VH00073,,CU01131,Event,2024-02-21 06:51:00,2024-02-21 08:14:00,2024-02-22 01:45:12,0.73,Peshawar,Karachi,34.028605,71.541779,24.858408,67.003858,1440.2,51908.0,0.0,False,True,Completed,
TR004518,FL003,VH00021,DR0022,CU00334,Monthly Contract,2022-11-24 09:09:00,2022-11-24 10:07:00,2022-12-26 06:16:36,31.84,Karachi,Peshawar,24.869697,67.005895,34.013203,71.51141,1440.2,392112.0,1443.0,True,False,Completed,
TR004519,FL003,VH00109,DR0055,CU00382,Tourism / Northern Areas,2022-02-11 09:11:00,2022-02-11 11:07:00,2022-02-15 07:59:48,3.87,Rawalpindi,Islamabad,33.566078,73.008442,33.685401,73.048419,15.5,106183.0,1254.0,True,False,Completed,
TR004520,FL002,VH00094,DR0046,CU01440,Tourism / Northern Areas,2022-02-10 13:34:00,2022-02-10 15:20:00,2022-02-18 20:08:00,8.2,Peshawar,Peshawar,34.025715,71.505117,34.027188,71.529705,69.0,67605.0,1855.0,True,False,Completed,
TR004521,FL004,VH00014,DR0018,CU00746,City Ride,2024-02-02 06:17:00,2024-02-02 10:15:00,2024-02-02 23:27:00,0.55,Multan,Lahore,30.143053,71.517224,31.522238,74.351769,343.7,22258.0,2025.0,True,False,Completed,
TR004522,FL003,VH00119,DR0017,CU00806,Airport Transfer,2022-07-16 10:02:00,2022-07-16 13:23:00,2022-07-16 19:37:24,0.26,Islamabad,Lahore,33.678718,73.051801,31.515112,74.35883,393.3,9225.0,2927.0,True,False,Completed,
TR004523,FL004,VH00037,DR0021,CU01865,Intercity,2026-05-25 07:03:00,2026-05-25 08:08:00,2026-05-28 05:44:00,2.9,Lahore,Karachi,31.530675,74.35503,24.845033,66.988884,1177.4,66964.0,2530.0,True,False,Completed,
TR004524,FL003,VH00020,DR0017,CU01942,City Ride,2025-06-23 07:38:00,2025-06-23 08:50:00,2025-06-23 23:28:24,0.61,Faisalabad,Islamabad,31.458017,73.135856,33.696417,73.03053,323.1,9712.0,1338.0,True,False,Completed,
TR004525,FL003,VH00109,DR0059,CU00831,Monthly Contract,2023-07-06 15:10:00,2023-07-06 16:23:00,2023-08-06 13:59:00,30.9,Abbottabad,Abbottabad,34.144313,73.202578,34.140688,73.214937,79.3,570297.0,2974.0,True,False,In Progress,
TR004526,FL004,VH00096,,CU01028,Tourism / Northern Areas,2025-01-05 07:08:00,2025-01-05 09:29:00,2025-01-15 07:05:00,9.9,Karachi,Karachi,24.885759,67.017045,24.864384,67.002226,66.7,48053.0,0.0,False,True,Completed,
TR004527,FL002,VH00002,DR0048,CU01028,Airport Transfer,2022-07-24 06:10:00,2022-07-24 07:44:00,2022-07-24 18:03:12,0.43,Lahore,Islamabad,31.515893,74.362409,33.663757,73.035274,368.3,41881.0,2489.0,True,False,Completed,
TR004528,FL003,VH00021,DR0017,CU00217,City Ride,2023-05-18 10:50:00,2023-05-18 11:45:00,2023-05-18 23:16:12,0.48,Rawalpindi,Islamabad,33.570521,73.023552,33.668824,73.032376,14.6,9474.0,2891.0,True,False,Completed,
TR004529,FL003,VH00020,DR0025,CU00688,Event,2023-04-04 09:32:00,2023-04-04 10:30:00,2023-04-05 03:18:00,0.7,Islamabad,Islamabad,33.68176,73.050917,33.682564,73.049159,15.1,4743.0,2016.0,True,False,Completed,
